index,lang_samp
2624,de
2625,pl
2626,lv
2627,fi
2628,nl
2629,hu
2630,cs
2631,es
2632,fr
2633,et
2634,el
2635,cs
2636,bg
2637,nl
2638,cs
2639,hu
2640,ro
2641,da
2642,sl
2643,fr
2644,ro
2645,sl
2646,fr
2647,et
2648,cs
2649,sl
2650,nl
2651,fr
2652,pl
2653,fr
2654,fr
2655,cs
2656,it
2657,lt
2658,pt
2659,it
2660,da
2661,pl
2662,es
2663,sl
2664,sv
2665,el
2666,pl
2667,hu
2668,sk
2669,lt
2670,sv
2671,et
2672,sl
2673,lt
2674,nl
2675,et
2676,cs
2677,sv
2678,sl
2679,lt
2680,ro
2681,it
2682,sv
2683,fr
2684,ro
2685,ro
2686,sl
2687,es
2688,et
2689,el
2690,pl
2691,pl
2692,lt
2693,fr
2694,da
2695,et
2696,et
2697,sk
2698,de
2699,cs
2700,fi
2701,ro
2702,pt
2703,el
2704,bg
2705,nl
2706,sv
2707,cs
2708,ro
2709,el
2710,ro
2711,nl
2712,sv
2713,it
2714,sk
2715,et
2716,sk
2717,lv
2718,it
2719,sv
2720,et
2721,da
2722,ro
2723,cs
2724,sv
2725,sv
2726,pt
2727,cs
2728,it
2729,fr
2730,da
2731,pt
2732,pl
2733,cs
2734,da
2735,fr
2736,el
2737,ro
2738,sk
2739,bg
2740,da
2741,lv
2742,et
2743,de
2744,pt
2745,pt
2746,it
2747,hu
2748,hu
2749,pt
2750,de
2751,el
2752,et
2753,lt
2754,it
2755,pt
2756,lv
2757,ro
2758,sk
2759,lt
2760,da
2761,nl
2762,sv
2763,cs
2764,da
2765,pl
2766,lt
2767,fr
2768,fi
2769,ro
2770,pl
2771,et
2772,sk
2773,it
2774,pt
2775,it
2776,lt
2777,el
2778,et
2779,sk
2780,cs
2781,ro
2782,sl
2783,pt
2784,el
2785,sl
2786,sl
2787,fi
2788,sl
2789,hu
2790,sl
2791,sl
2792,es
2793,it
2794,lv
2795,lt
2796,ro
2797,pt
2798,de
2799,ro
2800,sl
2801,lt
2802,pt
2803,lv
2804,sl
2805,ro
2806,de
2807,es
2808,fr
2809,pt
2810,cs
2811,fr
2812,ro
2813,fr
2814,et
2815,sl
2816,da
2817,sv
2818,pt
2819,et
2820,fr
2821,lv
2822,es
2823,es
2824,it
2825,sv
2826,lt
2827,pl
2828,sv
2829,et
2830,sl
2831,bg
2832,da
2833,pl
2834,da
2835,fi
2836,et
2837,sl
2838,lt
2839,fi
2840,hu
2841,lt
2842,pt
2843,pt
2844,pl
2845,et
2846,lt
2847,et
2848,nl
2849,hu
2850,cs
2851,it
2852,cs
2853,da
2854,pl
2855,sl
2856,nl
2857,da
2858,da
2859,ro
2860,de
2861,da
2862,pt
2863,de
2864,sk
2865,fr
2866,lt
2867,bg
2868,sv
2869,pl
2870,fr
2871,fr
2872,nl
2873,lt
2874,sk
2875,fr
2876,ro
2877,da
2878,et
2879,nl
2880,de
2881,da
2882,lv
2883,sk
2884,pl
2885,sv
2886,it
2887,cs
2888,es
2889,fi
2890,de
2891,sl
2892,fr
2893,pl
2894,lt
2895,pt
2896,sl
2897,it
2898,sk
2899,ro
2900,sk
2901,sk
2902,sl
2903,pl
2904,pl
2905,da
2906,it
2907,pl
2908,fr
2909,el
2910,ro
2911,et
2912,et
2913,el
2914,de
2915,el
2916,es
2917,de
2918,pl
2919,sl
2920,sl
2921,sl
2922,ro
2923,sv
2924,et
2925,lv
2926,lv
2927,da
2928,hu
2929,sl
2930,nl
2931,nl
2932,sl
2933,pt
2934,cs
2935,it
2936,sv
2937,nl
2938,de
2939,pt
2940,bg
2941,lt
2942,nl
2943,ro
2944,nl
2945,el
2946,nl
2947,sl
2948,de
2949,el
2950,lt
2951,de
2952,pt
2953,lt
2954,lt
2955,et
2956,lt
2957,lv
2958,ro
2959,el
2960,fi
2961,nl
2962,fr
2963,cs
2964,el
2965,es
2966,fi
2967,fi
2968,nl
2969,nl
2970,it
2971,sk
2972,sk
2973,bg
2974,fr
2975,fr
2976,ro
2977,it
2978,sk
2979,hu
2980,it
2981,ro
2982,ro
2983,fr
2984,de
2985,nl
2986,bg
2987,el
2988,el
2989,de
2990,de
2991,ro
2992,el
2993,ro
2994,da
2995,fi
2996,hu
2997,ro
2998,da
2999,pt
3000,bg
3001,ro
3002,pt
3003,sl
3004,de
3005,lt
3006,et
3007,sk
3008,ro
3009,pl
3010,fr
3011,et
3012,hu
3013,sv
3014,pt
3015,fr
3016,da
3017,ro
3018,de
3019,el
3020,es
3021,fr
3022,de
3023,fi
3024,sv
3025,sv
3026,fi
3027,et
3028,pl
3029,fr
3030,bg
3031,pt
3032,da
3033,fi
3034,da
3035,da
3036,et
3037,pl
3038,ro
3039,da
3040,sl
3041,sv
3042,fr
3043,sv
3044,et
3045,fr
3046,fr
3047,sv
3048,et
3049,pt
3050,hu
3051,hu
3052,hu
3053,bg
3054,nl
3055,pt
3056,nl
3057,lt
3058,bg
3059,da
3060,hu
3061,sk
3062,fi
3063,sv
3064,el
3065,lt
3066,hu
3067,ro
3068,lv
3069,sk
3070,bg
3071,sv
3072,de
3073,et
3074,sl
3075,de
3076,da
3077,sk
3078,cs
3079,de
3080,sl
3081,bg
3082,et
3083,lv
3084,et
3085,el
3086,nl
3087,ro
3088,et
3089,ro
3090,lv
3091,es
3092,cs
3093,et
3094,sv
3095,ro
3096,de
3097,bg
3098,sv
3099,sl
3100,ro
3101,lt
3102,pl
3103,sl
3104,es
3105,da
3106,lv
3107,lv
3108,bg
3109,et
3110,et
3111,lv
3112,sl
3113,bg
3114,lt
3115,es
3116,fr
3117,pl
3118,it
3119,sl
3120,pt
3121,da
3122,sl
3123,lv
3124,fr
3125,lt
3126,da
3127,fr
3128,ro
3129,sk
3130,pt
3131,da
3132,pl
3133,et
3134,pl
3135,ro
3136,it
3137,et
3138,fi
3139,pt
3140,de
3141,sl
3142,da
3143,ro
3144,sk
3145,pt
3146,cs
3147,ro
3148,fr
3149,hu
3150,et
3151,lt
3152,fr
3153,lv
3154,sk
3155,sk
3156,nl
3157,fr
3158,et
3159,fi
3160,sl
3161,lt
3162,ro
3163,cs
3164,da
3165,et
3166,bg
3167,lt
3168,sv
3169,bg
3170,es
3171,nl
3172,et
3173,da
3174,et
3175,sl
3176,sv
3177,lv
3178,bg
3179,ro
3180,da
3181,ro
3182,ro
3183,hu
3184,pl
3185,pt
3186,et
3187,de
3188,nl
3189,da
3190,fi
3191,pl
3192,da
3193,ro
3194,it
3195,es
3196,fr
3197,nl
3198,es
3199,it
3200,de
3201,fr
3202,es
3203,da
3204,sv
3205,lt
3206,et
3207,bg
3208,hu
3209,sl
3210,it
3211,pt
3212,lv
3213,ro
3214,cs
3215,ro
3216,da
3217,bg
3218,pt
3219,it
3220,el
3221,el
3222,bg
3223,pl
3224,sl
3225,et
3226,bg
3227,lt
3228,sl
3229,sv
3230,da
3231,es
3232,cs
3233,hu
3234,pt
3235,el
3236,ro
3237,nl
3238,fr
3239,et
3240,da
3241,cs
3242,sl
3243,ro
3244,bg
3245,pt
3246,lt
3247,da
3248,cs
3249,ro
3250,el
3251,de
3252,sk
3253,hu
3254,bg
3255,ro
3256,et
3257,hu
3258,sk
3259,sl
3260,ro
3261,de
3262,da
3263,it
3264,ro
3265,de
3266,da
3267,fi
3268,fr
3269,pl
3270,fr
3271,el
3272,pl
3273,da
3274,da
3275,et
3276,ro
3277,da
3278,fr
3279,ro
3280,fi
3281,ro
3282,lt
3283,fi
3284,hu
3285,ro
3286,bg
3287,pt
3288,es
3289,et
3290,es
3291,it
3292,bg
3293,el
3294,de
3295,bg
3296,de
3297,fr
3298,sv
3299,lv
3300,cs
3301,pl
3302,sv
3303,sv
3304,it
3305,fr
3306,pt
3307,da
3308,lt
3309,et
3310,pl
3311,ro
3312,et
3313,es
3314,el
3315,pl
3316,fr
3317,it
3318,sk
3319,bg
3320,it
3321,es
3322,et
3323,cs
3324,lv
3325,et
3326,fi
3327,ro
3328,es
3329,lt
3330,it
3331,hu
3332,pl
3333,it
3334,fr
3335,fr
3336,sl
3337,lv
3338,ro
3339,pl
3340,it
3341,nl
3342,de
3343,fr
3344,nl
3345,el
3346,sl
3347,nl
3348,et
3349,cs
3350,ro
3351,nl
3352,sl
3353,el
3354,lv
3355,lt
3356,sv
3357,ro
3358,sv
3359,da
3360,it
3361,et
3362,bg
3363,pt
3364,es
3365,fr
3366,lv
3367,sk
3368,de
3369,pt
3370,sv
3371,sv
3372,da
3373,es
3374,da
3375,lv
3376,hu
3377,sv
3378,fr
3379,fi
3380,pl
3381,et
3382,es
3383,da
3384,et
3385,it
3386,el
3387,sk
3388,ro
3389,sl
3390,ro
3391,fr
3392,bg
3393,bg
3394,pt
3395,sv
3396,el
3397,da
3398,et
3399,nl
3400,fr
3401,de
3402,el
3403,pt
3404,sk
3405,es
3406,de
3407,de
3408,sk
3409,cs
3410,da
3411,ro
3412,pl
3413,sv
3414,sv
3415,el
3416,cs
3417,nl
3418,cs
3419,nl
3420,sl
3421,et
3422,ro
3423,nl
3424,ro
3425,hu
3426,et
3427,pl
3428,cs
3429,de
3430,et
3431,ro
3432,bg
3433,lv
3434,da
3435,sl
3436,sl
3437,lv
3438,pt
3439,pl
3440,bg
3441,lv
3442,pt
3443,sl
3444,pt
3445,it
3446,cs
3447,sv
3448,hu
3449,es
3450,et
3451,fr
3452,sv
3453,nl
3454,bg
3455,it
3456,nl
3457,pt
3458,ro
3459,nl
3460,pt
3461,ro
3462,ro
3463,et
3464,et
3465,hu
3466,fr
3467,el
3468,pl
3469,ro
3470,fr
3471,da
3472,fr
3473,hu
3474,ro
3475,da
3476,lv
3477,et
3478,ro
3479,sk
3480,cs
3481,bg
3482,nl
3483,el
3484,hu
3485,de
3486,lt
3487,et
3488,pl
3489,it
3490,ro
3491,it
3492,de
3493,ro
3494,cs
3495,ro
3496,fi
3497,fr
3498,nl
3499,lv
3500,es
3501,sv
3502,et
3503,de
3504,sl
3505,bg
3506,sv
3507,et
3508,nl
3509,ro
3510,ro
3511,nl
3512,et
3513,de
3514,it
3515,el
3516,ro
3517,bg
3518,hu
3519,nl
3520,it
3521,sv
3522,it
3523,ro
3524,el
3525,fr
3526,es
3527,et
3528,it
3529,pl
3530,da
3531,fr
3532,da
3533,nl
3534,sv
3535,ro
3536,pl
3537,et
3538,et
3539,pl
3540,sv
3541,da
3542,pt
3543,sv
3544,pt
3545,sl
3546,nl
3547,et
3548,lt
3549,pt
3550,pl
3551,sl
3552,it
3553,da
3554,fr
3555,lv
3556,cs
3557,nl
3558,it
3559,hu
3560,da
3561,fi
3562,cs
3563,es
3564,cs
3565,it
3566,nl
3567,pt
3568,el
3569,cs
3570,de
3571,sv
3572,da
3573,pl
3574,pl
3575,et
3576,ro
3577,fr
3578,es
3579,nl
3580,da
3581,da
3582,sv
3583,fr
3584,cs
3585,et
3586,pl
3587,ro
3588,el
3589,lt
3590,da
3591,nl
3592,hu
3593,fi
3594,hu
3595,ro
3596,fr
3597,nl
3598,it
3599,et
3600,sl
3601,fr
3602,es
3603,et
3604,es
3605,de
3606,sl
3607,lt
3608,sk
3609,ro
3610,pl
3611,lv
3612,fi
3613,ro
3614,lt
3615,sl
3616,nl
3617,nl
3618,pl
3619,it
3620,de
3621,es
3622,sl
3623,fr
3624,fr
3625,pl
3626,de
3627,it
3628,sl
3629,fr
3630,lt
3631,pl
3632,el
3633,nl
3634,pt
3635,pt
3636,et
3637,fr
3638,bg
3639,it
3640,sk
3641,ro
3642,ro
3643,ro
3644,el
3645,pl
3646,lv
3647,lv
3648,de
3649,bg
3650,it
3651,pl
3652,es
3653,sk
3654,el
3655,fr
3656,el
3657,lv
3658,de
3659,lt
3660,da
3661,fr
3662,sv
3663,es
3664,et
3665,fr
3666,nl
3667,sl
3668,sl
3669,ro
3670,nl
3671,lt
3672,it
3673,sv
3674,sv
3675,sl
3676,da
3677,lv
3678,pt
3679,pl
3680,el
3681,pt
3682,el
3683,sv
3684,bg
3685,fr
3686,it
3687,hu
3688,et
3689,et
3690,sv
3691,es
3692,sk
3693,sk
3694,pt
3695,de
3696,el
3697,bg
3698,ro
3699,ro
3700,lt
3701,da
3702,et
3703,pl
3704,es
3705,fi
3706,sv
3707,et
3708,da
3709,es
3710,sl
3711,et
3712,lt
3713,ro
3714,fi
3715,ro
3716,sv
3717,pt
3718,lt
3719,pl
3720,it
3721,el
3722,da
3723,pl
3724,da
3725,hu
3726,cs
3727,hu
3728,el
3729,it
3730,it
3731,sk
3732,ro
3733,el
3734,el
3735,pt
3736,lv
3737,bg
3738,sv
3739,pt
3740,es
3741,es
3742,sv
3743,pt
3744,ro
3745,lt
3746,sl
3747,lv
3748,pt
3749,da
3750,et
3751,lv
3752,et
3753,sv
3754,it
3755,es
3756,el
3757,sl
3758,sl
3759,fr
3760,et
3761,da
3762,lt
3763,el
3764,nl
3765,el
3766,cs
3767,sv
3768,es
3769,de
3770,lt
3771,sl
3772,sv
3773,ro
3774,it
3775,es
3776,sk
3777,bg
3778,da
3779,es
3780,lv
3781,et
3782,da
3783,pl
3784,lt
3785,de
3786,it
3787,pt
3788,nl
3789,et
3790,da
3791,hu
3792,sl
3793,pt
3794,sl
3795,nl
3796,it
3797,fr
3798,da
3799,fr
3800,pt
3801,de
3802,lt
3803,lt
3804,ro
3805,it
3806,el
3807,nl
3808,ro
3809,cs
3810,ro
3811,sv
3812,da
3813,sv
3814,cs
3815,da
3816,da
3817,es
3818,cs
3819,fr
3820,fi
3821,ro
3822,da
3823,lt
3824,sl
3825,sv
3826,cs
3827,ro
3828,bg
3829,de
3830,lv
3831,sl
3832,pl
3833,lv
3834,pl
3835,bg
3836,sv
3837,da
3838,hu
3839,sk
3840,pt
3841,es
3842,ro
3843,ro
3844,hu
3845,fi
3846,lt
3847,ro
3848,fr
3849,it
3850,da
3851,nl
3852,nl
3853,bg
3854,bg
3855,nl
3856,lv
3857,fr
3858,lt
3859,ro
3860,it
3861,el
3862,de
3863,fi
3864,et
3865,it
3866,ro
3867,sk
3868,es
3869,lt
3870,fi
3871,lv
3872,da
3873,sv
3874,sk
3875,sv
3876,de
3877,nl
3878,lv
3879,sl
3880,da
3881,it
3882,es
3883,bg
3884,el
3885,cs
3886,nl
3887,fr
3888,pt
3889,sl
3890,sl
3891,da
3892,fi
3893,sv
3894,es
3895,ro
3896,lv
3897,et
3898,hu
3899,nl
3900,it
3901,it
3902,ro
3903,pl
3904,de
3905,pl
3906,pt
3907,et
3908,nl
3909,fr
3910,ro
3911,es
3912,fr
3913,it
3914,sl
3915,pl
3916,es
3917,nl
3918,lv
3919,lt
3920,nl
3921,hu
3922,el
3923,nl
3924,ro
3925,it
3926,sv
3927,es
3928,pt
3929,bg
3930,da
3931,lt
3932,sv
3933,de
3934,ro
3935,ro
3936,nl
3937,pt
3938,fi
3939,fr
3940,nl
3941,es
3942,da
3943,ro
3944,it
3945,ro
3946,fi
3947,pt
3948,pt
3949,sv
3950,fr
3951,sk
3952,nl
3953,pl
3954,ro
3955,da
3956,cs
3957,pl
3958,sl
3959,pl
3960,ro
3961,el
3962,pl
3963,it
3964,et
3965,hu
3966,sk
3967,et
3968,ro
3969,ro
3970,lt
3971,et
3972,sv
3973,fr
3974,hu
3975,it
3976,fr
3977,de
3978,lt
3979,el
3980,lv
3981,ro
3982,et
3983,sk
3984,et
3985,da
3986,pt
3987,de
3988,pl
3989,nl
3990,fr
3991,da
3992,it
3993,nl
3994,cs
3995,it
3996,sl
3997,el
3998,ro
3999,de
4000,hu
4001,hu
4002,da
4003,cs
4004,sv
4005,nl
4006,da
4007,lv
4008,et
4009,lt
4010,hu
4011,it
4012,sk
4013,da
4014,lv
4015,es
4016,ro
4017,nl
4018,cs
4019,de
4020,sl
4021,pl
4022,lt
4023,pt
4024,pt
4025,bg
4026,et
4027,de
4028,pt
4029,cs
4030,de
4031,el
4032,hu
4033,ro
4034,ro
4035,fr
4036,lv
4037,da
4038,fi
4039,da
4040,pt
4041,ro
4042,fi
4043,de
4044,ro
4045,pt
4046,sk
4047,fr
4048,de
4049,sk
4050,sv
4051,de
4052,fr
4053,cs
4054,fr
4055,lt
4056,cs
4057,cs
4058,el
4059,pt
4060,fr
4061,sl
4062,fi
4063,sv
4064,de
4065,fr
4066,de
4067,ro
4068,de
4069,bg
4070,lv
4071,hu
4072,et
4073,hu
4074,sv
4075,pl
4076,ro
4077,it
4078,es
4079,sv
4080,cs
4081,it
4082,bg
4083,da
4084,lt
4085,et
4086,et
4087,lv
4088,de
4089,hu
4090,ro
4091,nl
4092,sl
4093,sv
4094,it
4095,pl
4096,ro
4097,ro
4098,it
4099,da
4100,hu
4101,da
4102,es
4103,el
4104,lt
4105,de
4106,cs
4107,et
4108,el
4109,da
4110,pt
4111,el
4112,sv
4113,da
4114,sl
4115,sv
4116,el
4117,pt
4118,et
4119,et
4120,de
4121,el
4122,hu
4123,pl
4124,bg
4125,sk
4126,it
4127,et
4128,ro
4129,et
4130,lv
4131,ro
4132,ro
4133,bg
4134,sv
4135,ro
4136,el
4137,bg
4138,pt
4139,pt
4140,ro
4141,ro
4142,sv
4143,lt
4144,bg
4145,ro
4146,bg
4147,lv
4148,da
4149,lv
4150,es
4151,lt
4152,pt
4153,fi
4154,pt
4155,es
4156,cs
4157,sv
4158,sk
4159,lv
4160,de
4161,it
4162,et
4163,hu
4164,lt
4165,et
4166,it
4167,sv
4168,lt
4169,pt
4170,bg
4171,lt
4172,sk
4173,et
4174,pt
4175,sl
4176,et
4177,et
4178,sv
4179,hu
4180,et
4181,ro
4182,el
4183,de
4184,nl
4185,hu
4186,et
4187,hu
4188,fr
4189,it
4190,pl
4191,de
4192,sv
4193,fi
4194,lv
4195,es
4196,bg
4197,lt
4198,sl
4199,fi
4200,da
4201,cs
4202,el
4203,bg
4204,bg
4205,lv
4206,el
4207,el
4208,pt
4209,sl
4210,bg
4211,et
4212,pt
4213,ro
4214,nl
4215,pl
4216,pl
4217,sv
4218,pt
4219,ro
4220,bg
4221,hu
4222,lv
4223,el
4224,pt
4225,de
4226,fr
4227,es
4228,it
4229,sk
4230,el
4231,pt
4232,hu
4233,lt
4234,da
4235,bg
4236,lv
4237,lt
4238,sl
4239,sl
4240,sl
4241,sk
4242,de
4243,it
4244,da
4245,sk
4246,hu
4247,el
4248,bg
4249,lt
4250,bg
4251,sv
4252,lt
4253,pt
4254,pt
4255,et
4256,nl
4257,cs
4258,lt
4259,ro
4260,pt
4261,da
4262,cs
4263,cs
4264,it
4265,de
4266,bg
4267,it
4268,da
4269,sl
4270,fr
4271,cs
4272,pl
4273,da
4274,es
4275,lt
4276,et
4277,pt
4278,ro
4279,fr
4280,hu
4281,hu
4282,bg
4283,sk
4284,fr
4285,bg
4286,bg
4287,sl
4288,lt
4289,pt
4290,hu
4291,bg
4292,es
4293,nl
4294,de
4295,lt
4296,es
4297,pl
4298,el
4299,pt
4300,nl
4301,lt
4302,da
4303,ro
4304,es
4305,bg
4306,ro
4307,lt
4308,de
4309,pt
4310,it
4311,el
4312,de
4313,da
4314,cs
4315,pl
4316,cs
4317,sl
4318,fi
4319,it
4320,pt
4321,bg
4322,lv
4323,fr
4324,pt
4325,es
4326,ro
4327,sv
4328,fi
4329,fr
4330,lv
4331,ro
4332,fi
4333,nl
4334,es
4335,de
4336,fr
4337,fr
4338,lv
4339,nl
4340,et
4341,nl
4342,bg
4343,hu
4344,fr
4345,el
4346,fr
4347,sv
4348,et
4349,bg
4350,sl
4351,et
4352,bg
4353,bg
4354,fr
4355,ro
4356,ro
4357,es
4358,fi
4359,pl
4360,ro
4361,nl
4362,ro
4363,cs
4364,et
4365,sk
4366,pl
4367,cs
4368,fr
4369,es
4370,et
4371,pl
4372,pl
4373,de
4374,hu
4375,fi
4376,lv
4377,nl
4378,lt
4379,el
4380,fr
4381,da
4382,bg
4383,lv
4384,nl
4385,sl
4386,bg
4387,da
4388,et
4389,de
4390,bg
4391,sl
4392,es
4393,sv
4394,ro
4395,it
4396,cs
4397,lv
4398,fi
4399,fr
4400,cs
4401,el
4402,it
4403,et
4404,sk
4405,da
4406,pl
4407,lv
4408,cs
4409,fr
4410,pt
4411,it
4412,sk
4413,lt
4414,ro
4415,hu
4416,de
4417,sl
4418,da
4419,sv
4420,lv
4421,es
4422,sv
4423,hu
4424,de
4425,da
4426,lt
4427,bg
4428,sv
4429,fi
4430,et
4431,ro
4432,ro
4433,pt
4434,sl
4435,hu
4436,et
4437,pl
4438,lv
4439,nl
4440,pt
4441,pl
4442,bg
4443,fr
4444,lv
4445,fr
4446,it
4447,el
4448,sl
4449,sv
4450,fr
4451,fi
4452,es
4453,es
4454,da
4455,sk
4456,sv
4457,sv
4458,da
4459,et
4460,sl
4461,it
4462,it
4463,pl
4464,cs
4465,et
4466,et
4467,da
4468,pt
4469,es
4470,fr
4471,de
4472,es
4473,bg
4474,da
4475,bg
4476,el
4477,fr
4478,ro
4479,ro
4480,lt
4481,sl
4482,fr
4483,cs
4484,ro
4485,ro
4486,el
4487,lt
4488,de
4489,ro
4490,pl
4491,bg
4492,bg
4493,pt
4494,el
4495,et
4496,ro
4497,hu
4498,da
4499,pt
4500,ro
4501,et
4502,el
4503,de
4504,lt
4505,da
4506,ro
4507,fr
4508,sl
4509,ro
4510,nl
4511,el
4512,et
4513,de
4514,lt
4515,pl
4516,sl
4517,el
4518,da
4519,el
4520,fi
4521,cs
4522,sk
4523,pt
4524,de
4525,et
4526,et
4527,pt
4528,sl
4529,da
4530,sl
4531,ro
4532,lt
4533,et
4534,de
4535,es
4536,de
4537,lt
4538,de
4539,pt
4540,ro
4541,pl
4542,pt
4543,da
4544,bg
4545,ro
4546,it
4547,pt
4548,hu
4549,fi
4550,bg
4551,sl
4552,bg
4553,el
4554,de
4555,fr
4556,fr
4557,sv
4558,it
4559,it
4560,lt
4561,sk
4562,et
4563,sl
4564,ro
4565,pl
4566,lt
4567,ro
4568,fr
4569,sk
4570,da
4571,hu
4572,sk
4573,cs
4574,lv
4575,lt
4576,lt
4577,da
4578,da
4579,bg
4580,it
4581,bg
4582,fr
4583,de
4584,cs
4585,hu
4586,hu
4587,es
4588,bg
4589,da
4590,et
4591,et
4592,ro
4593,lt
4594,cs
4595,ro
4596,ro
4597,et
4598,hu
4599,sk
4600,ro
4601,et
4602,sk
4603,pl
4604,pl
4605,it
4606,it
4607,sl
4608,da
4609,hu
4610,ro
4611,de
4612,bg
4613,sk
4614,da
4615,da
4616,sl
4617,et
4618,sv
4619,ro
4620,ro
4621,ro
4622,el
4623,fi
4624,bg
4625,et
4626,it
4627,cs
4628,es
4629,nl
4630,lt
4631,hu
4632,nl
4633,da
4634,lv
4635,el
4636,pl
4637,ro
4638,ro
4639,lt
4640,pl
4641,da
4642,cs
4643,ro
4644,it
4645,bg
4646,pt
4647,fr
4648,cs
4649,fi
4650,cs
4651,sl
4652,lt
4653,ro
4654,hu
4655,sv
4656,lt
4657,ro
4658,et
4659,fi
4660,fi
4661,it
4662,sv
4663,ro
4664,fi
4665,lv
4666,sl
4667,sv
4668,ro
4669,da
4670,es
4671,lv
4672,cs
4673,da
4674,nl
4675,ro
4676,da
4677,et
4678,et
4679,lt
4680,et
4681,sv
4682,lv
4683,hu
4684,bg
4685,lt
4686,sl
4687,ro
4688,lt
4689,da
4690,pl
4691,bg
4692,es
4693,fr
4694,pt
4695,ro
4696,lt
4697,sv
4698,it
4699,bg
4700,ro
4701,de
4702,fi
4703,bg
4704,pl
4705,bg
4706,sv
4707,pt
4708,ro
4709,cs
4710,lt
4711,nl
4712,sk
4713,cs
4714,nl
4715,da
4716,pl
4717,lt
4718,fr
4719,de
4720,ro
4721,cs
4722,et
4723,sv
4724,lv
4725,sv
4726,da
4727,lt
4728,it
4729,sl
4730,ro
4731,sk
4732,pl
4733,sk
4734,hu
4735,ro
4736,ro
4737,da
4738,pl
4739,lv
4740,fi
4741,sv
4742,ro
4743,es
4744,pt
4745,el
4746,ro
4747,fr
4748,el
4749,da
4750,da
4751,da
4752,pl
4753,nl
4754,el
4755,el
4756,pl
4757,fr
4758,hu
4759,et
4760,de
4761,ro
4762,sl
4763,ro
4764,sv
4765,lv
4766,ro
4767,pt
4768,sl
4769,et
4770,de
4771,ro
4772,hu
4773,pl
4774,da
4775,lv
4776,pt
4777,hu
4778,hu
4779,da
4780,da
4781,de
4782,ro
4783,ro
4784,pt
4785,ro
4786,fr
4787,fr
4788,pt
4789,sl
4790,nl
4791,pl
4792,de
4793,sk
4794,sk
4795,el
4796,nl
4797,sl
4798,it
4799,fi
4800,bg
4801,es
4802,nl
4803,sl
4804,cs
4805,fr
4806,el
4807,hu
4808,sv
4809,hu
4810,es
4811,nl
4812,lt
4813,es
4814,ro
4815,sk
4816,de
4817,pt
4818,fr
4819,cs
4820,pl
4821,it
4822,de
4823,bg
4824,hu
4825,hu
4826,ro
4827,el
4828,fr
4829,sk
4830,ro
4831,ro
4832,it
4833,fr
4834,lt
4835,sl
4836,de
4837,sv
4838,da
4839,de
4840,it
4841,da
4842,it
4843,ro
4844,nl
4845,et
4846,nl
4847,et
4848,pt
4849,hu
4850,bg
4851,da
4852,nl
4853,et
4854,pl
4855,da
4856,ro
4857,el
4858,ro
4859,el
4860,fr
4861,nl
4862,el
4863,ro
4864,fr
4865,bg
4866,fr
4867,it
4868,ro
4869,ro
4870,nl
4871,lv
4872,es
4873,fr
4874,it
4875,sl
4876,el
4877,sk
4878,da
4879,pl
4880,sl
4881,sv
4882,ro
4883,sv
4884,cs
4885,hu
4886,sv
4887,sl
4888,pt
4889,fr
4890,el
4891,sv
4892,el
4893,fi
4894,ro
4895,el
4896,da
4897,de
4898,fi
4899,bg
4900,sv
4901,el
4902,fr
4903,da
4904,pt
4905,lt
4906,de
4907,nl
4908,es
4909,et
4910,lv
4911,da
4912,pt
4913,fr
4914,fr
4915,sk
4916,hu
4917,pl
4918,nl
4919,ro
4920,de
4921,el
4922,es
4923,de
4924,it
4925,lv
4926,es
4927,fi
4928,fr
4929,de
4930,es
4931,fr
4932,nl
4933,sl
4934,de
4935,da
4936,bg
4937,lv
4938,sv
4939,lt
4940,da
4941,da
4942,da
4943,lt
4944,hu
4945,cs
4946,sl
4947,hu
4948,sv
4949,it
4950,pt
4951,hu
4952,lt
4953,ro
4954,lv
4955,nl
4956,es
4957,el
4958,it
4959,fr
4960,sl
4961,sl
4962,lv
4963,bg
4964,lv
4965,de
4966,es
4967,hu
4968,et
4969,et
4970,sk
4971,it
4972,ro
4973,it
4974,sv
4975,da
4976,pl
4977,pl
4978,da
4979,de
4980,fr
4981,it
4982,it
4983,sk
4984,hu
4985,lt
4986,et
4987,cs
4988,pl
4989,ro
4990,fr
4991,it
4992,sk
4993,sv
4994,de
4995,fi
4996,de
4997,hu
4998,de
4999,sk
5000,da
5001,sv
5002,hu
5003,sk
5004,sl
5005,es
5006,lt
5007,ro
5008,et
5009,fi
5010,lt
5011,de
5012,nl
5013,lv
5014,pl
5015,ro
5016,ro
5017,ro
5018,fr
5019,bg
5020,sv
5021,sl
5022,sl
5023,de
5024,it
5025,sv
5026,de
5027,da
5028,ro
5029,lt
5030,el
5031,sl
5032,pl
5033,ro
5034,ro
5035,it
5036,el
5037,lt
5038,it
5039,sv
5040,nl
5041,nl
5042,fr
5043,es
5044,it
5045,nl
5046,nl
5047,el
5048,it
5049,ro
5050,bg
5051,it
5052,nl
5053,pl
5054,et
5055,es
5056,hu
5057,et
5058,el
5059,de
5060,da
5061,pt
5062,lt
5063,lv
5064,ro
5065,el
5066,sk
5067,da
5068,sl
5069,lv
5070,it
5071,fr
5072,pl
5073,fi
5074,it
5075,es
5076,ro
5077,sl
5078,lt
5079,nl
5080,fr
5081,pt
5082,et
5083,et
5084,nl
5085,ro
5086,ro
5087,et
