index,lang_samp
2612,sl
2613,fr
2614,es
2615,sk
2616,lt
2617,it
2618,es
2619,nl
2620,cs
2621,lt
2622,el
2623,es
2624,nl
2625,pl
2626,lv
2627,fi
2628,nl
2629,hu
2630,pl
2631,sl
2632,nl
2633,et
2634,el
2635,cs
2636,bg
2637,nl
2638,sk
2639,hu
2640,ro
2641,de
2642,it
2643,de
2644,lt
2645,cs
2646,fr
2647,fi
2648,cs
2649,cs
2650,nl
2651,ro
2652,et
2653,fr
2654,fr
2655,sl
2656,ro
2657,lt
2658,da
2659,fr
2660,de
2661,pl
2662,sv
2663,sl
2664,lt
2665,fr
2666,pl
2667,hu
2668,it
2669,lt
2670,sv
2671,et
2672,sk
2673,lt
2674,nl
2675,cs
2676,de
2677,sv
2678,sk
2679,lt
2680,de
2681,fr
2682,sv
2683,fr
2684,ro
2685,ro
2686,cs
2687,lv
2688,et
2689,el
2690,lt
2691,sl
2692,lt
2693,es
2694,da
2695,et
2696,nl
2697,sl
2698,de
2699,cs
2700,fi
2701,fr
2702,et
2703,fr
2704,bg
2705,nl
2706,sv
2707,sk
2708,ro
2709,el
2710,nl
2711,nl
2712,da
2713,es
2714,sk
2715,nl
2716,cs
2717,fr
2718,it
2719,da
2720,et
2721,ro
2722,cs
2723,sk
2724,sv
2725,sv
2726,fr
2727,cs
2728,pt
2729,fr
2730,da
2731,pt
2732,lt
2733,cs
2734,da
2735,pt
2736,el
2737,ro
2738,fr
2739,bg
2740,de
2741,sl
2742,fi
2743,de
2744,et
2745,it
2746,pl
2747,hu
2748,sv
2749,pt
2750,de
2751,el
2752,nl
2753,hu
2754,it
2755,da
2756,fr
2757,de
2758,sk
2759,lt
2760,sv
2761,nl
2762,fi
2763,cs
2764,da
2765,lv
2766,lt
2767,fr
2768,fr
2769,fr
2770,pl
2771,it
2772,pt
2773,ro
2774,fi
2775,fr
2776,fr
2777,el
2778,et
2779,fr
2780,cs
2781,da
2782,sl
2783,pt
2784,el
2785,de
2786,sk
2787,fr
2788,sl
2789,hu
2790,sl
2791,cs
2792,es
2793,lt
2794,lv
2795,nl
2796,lv
2797,it
2798,de
2799,fr
2800,fr
2801,lt
2802,pt
2803,ro
2804,sk
2805,ro
2806,de
2807,fr
2808,it
2809,pt
2810,cs
2811,it
2812,ro
2813,it
2814,it
2815,sk
2816,da
2817,sv
2818,pt
2819,lv
2820,fr
2821,sl
2822,lv
2823,pt
2824,it
2825,fr
2826,lt
2827,pl
2828,sv
2829,ro
2830,sl
2831,bg
2832,de
2833,sl
2834,es
2835,fi
2836,lt
2837,lt
2838,lt
2839,fi
2840,sk
2841,lt
2842,et
2843,pt
2844,de
2845,lt
2846,lt
2847,et
2848,sk
2849,lt
2850,cs
2851,sv
2852,et
2853,sv
2854,pl
2855,cs
2856,sl
2857,ro
2858,sv
2859,ro
2860,de
2861,de
2862,pt
2863,ro
2864,sl
2865,fr
2866,lt
2867,bg
2868,sv
2869,et
2870,fr
2871,fr
2872,nl
2873,fr
2874,da
2875,it
2876,cs
2877,nl
2878,et
2879,nl
2880,de
2881,es
2882,fr
2883,fr
2884,pl
2885,sv
2886,fi
2887,cs
2888,sv
2889,nl
2890,de
2891,sl
2892,fr
2893,pl
2894,fr
2895,it
2896,sl
2897,it
2898,sk
2899,bg
2900,sk
2901,sl
2902,sl
2903,pl
2904,lv
2905,fr
2906,fi
2907,pl
2908,fr
2909,el
2910,fr
2911,et
2912,et
2913,el
2914,hu
2915,el
2916,fr
2917,nl
2918,sk
2919,sl
2920,es
2921,sl
2922,ro
2923,sv
2924,bg
2925,lv
2926,pt
2927,it
2928,pt
2929,lt
2930,cs
2931,nl
2932,lt
2933,sl
2934,cs
2935,it
2936,sv
2937,nl
2938,da
2939,pt
2940,bg
2941,lt
2942,nl
2943,fr
2944,nl
2945,el
2946,nl
2947,sl
2948,nl
2949,el
2950,lt
2951,de
2952,sl
2953,es
2954,sl
2955,nl
2956,lt
2957,pl
2958,el
2959,fr
2960,fi
2961,nl
2962,fr
2963,fr
2964,el
2965,es
2966,fi
2967,fi
2968,nl
2969,nl
2970,pt
2971,sl
2972,pl
2973,bg
2974,fr
2975,lt
2976,fr
2977,it
2978,sk
2979,hu
2980,sl
2981,et
2982,fr
2983,fr
2984,de
2985,nl
2986,bg
2987,el
2988,el
2989,de
2990,et
2991,es
2992,el
2993,fr
2994,fr
2995,de
2996,hu
2997,fr
2998,da
2999,sk
3000,bg
3001,lt
3002,pt
3003,es
3004,nl
3005,fi
3006,et
3007,sl
3008,fr
3009,es
3010,fr
3011,nl
3012,hu
3013,sk
3014,es
3015,de
3016,da
3017,ro
3018,de
3019,el
3020,es
3021,fr
3022,de
3023,fr
3024,sv
3025,sv
3026,lv
3027,et
3028,pl
3029,es
3030,bg
3031,es
3032,nl
3033,nl
3034,da
3035,hu
3036,es
3037,nl
3038,pt
3039,nl
3040,lt
3041,sv
3042,pt
3043,de
3044,et
3045,lt
3046,nl
3047,sv
3048,nl
3049,fr
3050,et
3051,hu
3052,sv
3053,fr
3054,nl
3055,pt
3056,nl
3057,sl
3058,bg
3059,sv
3060,hu
3061,sk
3062,da
3063,lt
3064,el
3065,lt
3066,sv
3067,da
3068,lv
3069,fi
3070,fr
3071,et
3072,de
3073,et
3074,sl
3075,da
3076,sl
3077,sk
3078,pl
3079,fr
3080,es
3081,bg
3082,et
3083,lv
3084,nl
3085,el
3086,fr
3087,sl
3088,et
3089,fr
3090,fi
3091,es
3092,nl
3093,fi
3094,sv
3095,nl
3096,da
3097,bg
3098,it
3099,sl
3100,ro
3101,fi
3102,pl
3103,sl
3104,es
3105,nl
3106,pl
3107,sl
3108,bg
3109,fr
3110,sv
3111,lv
3112,sl
3113,bg
3114,lt
3115,es
3116,fr
3117,pl
3118,it
3119,ro
3120,it
3121,da
3122,sl
3123,lv
3124,ro
3125,da
3126,da
3127,de
3128,ro
3129,nl
3130,nl
3131,da
3132,pl
3133,fr
3134,pl
3135,sv
3136,ro
3137,et
3138,fi
3139,de
3140,da
3141,sl
3142,da
3143,ro
3144,sk
3145,cs
3146,fr
3147,cs
3148,pt
3149,hu
3150,et
3151,lt
3152,it
3153,et
3154,sl
3155,sk
3156,nl
3157,pt
3158,et
3159,fi
3160,fr
3161,fr
3162,el
3163,cs
3164,da
3165,cs
3166,bg
3167,lt
3168,sv
3169,bg
3170,es
3171,nl
3172,et
3173,da
3174,et
3175,es
3176,cs
3177,lv
3178,bg
3179,ro
3180,da
3181,pt
3182,ro
3183,pt
3184,pl
3185,fr
3186,nl
3187,de
3188,de
3189,pt
3190,sl
3191,pl
3192,da
3193,hu
3194,it
3195,es
3196,sv
3197,nl
3198,it
3199,sv
3200,sv
3201,fr
3202,es
3203,da
3204,de
3205,lt
3206,et
3207,bg
3208,cs
3209,lt
3210,it
3211,cs
3212,fi
3213,ro
3214,fr
3215,fr
3216,it
3217,bg
3218,fr
3219,fr
3220,el
3221,el
3222,fr
3223,es
3224,sl
3225,sv
3226,bg
3227,lt
3228,sl
3229,da
3230,da
3231,es
3232,cs
3233,hu
3234,sv
3235,el
3236,fr
3237,nl
3238,hu
3239,et
3240,da
3241,cs
3242,sk
3243,fr
3244,bg
3245,cs
3246,lt
3247,sv
3248,sl
3249,fr
3250,el
3251,de
3252,sl
3253,sk
3254,fr
3255,ro
3256,et
3257,hu
3258,sk
3259,pt
3260,ro
3261,nl
3262,de
3263,it
3264,de
3265,pl
3266,da
3267,da
3268,fr
3269,pl
3270,fr
3271,el
3272,pl
3273,da
3274,sv
3275,et
3276,fr
3277,da
3278,fr
3279,sk
3280,fi
3281,pt
3282,nl
3283,fr
3284,pl
3285,fr
3286,bg
3287,it
3288,ro
3289,nl
3290,sv
3291,fi
3292,bg
3293,el
3294,fr
3295,bg
3296,fr
3297,fr
3298,et
3299,lv
3300,cs
3301,pl
3302,sv
3303,de
3304,de
3305,pt
3306,pt
3307,hu
3308,sk
3309,et
3310,pl
3311,ro
3312,ro
3313,es
3314,el
3315,pl
3316,it
3317,it
3318,sk
3319,bg
3320,ro
3321,pt
3322,fi
3323,hu
3324,fr
3325,et
3326,da
3327,hu
3328,pt
3329,lt
3330,nl
3331,hu
3332,sl
3333,it
3334,lt
3335,it
3336,sl
3337,nl
3338,pl
3339,pl
3340,hu
3341,nl
3342,sv
3343,fr
3344,nl
3345,el
3346,sk
3347,nl
3348,de
3349,cs
3350,fr
3351,nl
3352,ro
3353,el
3354,hu
3355,sv
3356,nl
3357,ro
3358,hu
3359,sv
3360,hu
3361,sl
3362,bg
3363,nl
3364,pt
3365,fr
3366,lv
3367,fr
3368,sk
3369,sl
3370,es
3371,de
3372,et
3373,sk
3374,fi
3375,lv
3376,sk
3377,fr
3378,it
3379,fi
3380,pl
3381,nl
3382,fr
3383,es
3384,es
3385,sl
3386,el
3387,pl
3388,ro
3389,cs
3390,hu
3391,fr
3392,bg
3393,bg
3394,cs
3395,sv
3396,el
3397,sv
3398,et
3399,fr
3400,fr
3401,de
3402,el
3403,nl
3404,lt
3405,es
3406,nl
3407,pt
3408,sk
3409,cs
3410,da
3411,ro
3412,pl
3413,sv
3414,da
3415,fr
3416,cs
3417,fr
3418,cs
3419,nl
3420,sv
3421,es
3422,ro
3423,nl
3424,fr
3425,fr
3426,et
3427,pl
3428,sk
3429,de
3430,lt
3431,nl
3432,bg
3433,it
3434,da
3435,sl
3436,bg
3437,lt
3438,fr
3439,pl
3440,bg
3441,lt
3442,et
3443,nl
3444,pl
3445,pt
3446,sk
3447,sv
3448,nl
3449,sl
3450,sl
3451,nl
3452,fr
3453,nl
3454,bg
3455,it
3456,da
3457,hu
3458,ro
3459,nl
3460,pt
3461,ro
3462,it
3463,lt
3464,et
3465,hu
3466,ro
3467,el
3468,pl
3469,ro
3470,fr
3471,fr
3472,fr
3473,hu
3474,el
3475,da
3476,lv
3477,nl
3478,pt
3479,ro
3480,cs
3481,bg
3482,ro
3483,el
3484,hu
3485,et
3486,lt
3487,fr
3488,pl
3489,es
3490,cs
3491,nl
3492,fr
3493,fr
3494,cs
3495,fr
3496,fr
3497,fr
3498,es
3499,lv
3500,it
3501,sv
3502,et
3503,nl
3504,nl
3505,bg
3506,sv
3507,et
3508,nl
3509,fr
3510,fr
3511,nl
3512,et
3513,ro
3514,it
3515,el
3516,sl
3517,bg
3518,hu
3519,nl
3520,lv
3521,sv
3522,it
3523,sl
3524,el
3525,fr
3526,sk
3527,pt
3528,it
3529,pl
3530,et
3531,fr
3532,hu
3533,fr
3534,it
3535,sk
3536,pl
3537,et
3538,et
3539,sk
3540,sv
3541,sl
3542,sk
3543,sv
3544,fr
3545,sl
3546,hu
3547,et
3548,lt
3549,hu
3550,pl
3551,sl
3552,da
3553,nl
3554,ro
3555,ro
3556,et
3557,nl
3558,it
3559,hu
3560,sv
3561,lt
3562,cs
3563,es
3564,sv
3565,it
3566,nl
3567,pl
3568,el
3569,cs
3570,de
3571,et
3572,da
3573,pl
3574,pl
3575,et
3576,it
3577,fr
3578,es
3579,nl
3580,nl
3581,sv
3582,da
3583,fr
3584,sk
3585,fi
3586,pl
3587,el
3588,fr
3589,lv
3590,da
3591,de
3592,ro
3593,fi
3594,da
3595,nl
3596,fr
3597,nl
3598,hu
3599,et
3600,es
3601,pt
3602,es
3603,nl
3604,fr
3605,de
3606,et
3607,fr
3608,et
3609,bg
3610,pl
3611,lv
3612,fi
3613,el
3614,sk
3615,cs
3616,nl
3617,nl
3618,cs
3619,it
3620,de
3621,sv
3622,sl
3623,fr
3624,fr
3625,pl
3626,ro
3627,it
3628,sl
3629,fr
3630,pl
3631,pl
3632,el
3633,nl
3634,sv
3635,es
3636,hu
3637,fr
3638,bg
3639,it
3640,lt
3641,ro
3642,fr
3643,pt
3644,el
3645,sl
3646,lv
3647,lv
3648,de
3649,bg
3650,it
3651,ro
3652,pt
3653,sk
3654,el
3655,fr
3656,el
3657,fr
3658,de
3659,lt
3660,nl
3661,fr
3662,sv
3663,es
3664,et
3665,fr
3666,da
3667,sl
3668,sk
3669,sl
3670,pt
3671,lt
3672,it
3673,sv
3674,sv
3675,et
3676,da
3677,lv
3678,sv
3679,cs
3680,el
3681,fr
3682,el
3683,lv
3684,bg
3685,fr
3686,nl
3687,fr
3688,nl
3689,lt
3690,sv
3691,sk
3692,nl
3693,sl
3694,fr
3695,de
3696,el
3697,bg
3698,sk
3699,sk
3700,lt
3701,et
3702,es
3703,pl
3704,es
3705,fr
3706,da
3707,nl
3708,fi
3709,es
3710,es
3711,it
3712,lt
3713,ro
3714,ro
3715,fr
3716,ro
3717,hu
3718,lt
3719,sv
3720,de
3721,el
3722,sk
3723,pl
3724,ro
3725,pl
3726,sk
3727,hu
3728,fr
3729,it
3730,it
3731,sk
3732,ro
3733,el
3734,fr
3735,pt
3736,fr
3737,bg
3738,sv
3739,da
3740,es
3741,sl
3742,sv
3743,it
3744,bg
3745,fr
3746,pl
3747,lv
3748,pt
3749,de
3750,et
3751,lt
3752,de
3753,sv
3754,it
3755,it
3756,el
3757,fr
3758,lt
3759,fr
3760,et
3761,et
3762,it
3763,el
3764,nl
3765,el
3766,lt
3767,lt
3768,fi
3769,de
3770,lt
3771,cs
3772,sv
3773,bg
3774,fi
3775,cs
3776,sk
3777,bg
3778,da
3779,da
3780,lv
3781,et
3782,nl
3783,pl
3784,lt
3785,nl
3786,nl
3787,fr
3788,nl
3789,fr
3790,sv
3791,sk
3792,sv
3793,nl
3794,sl
3795,nl
3796,nl
3797,fr
3798,sv
3799,fr
3800,pt
3801,de
3802,lt
3803,es
3804,ro
3805,it
3806,el
3807,sl
3808,lt
3809,sk
3810,lv
3811,sv
3812,sv
3813,lt
3814,cs
3815,nl
3816,fr
3817,fr
3818,cs
3819,lv
3820,fi
3821,it
3822,et
3823,lt
3824,cs
3825,fr
3826,cs
3827,fr
3828,bg
3829,sk
3830,lt
3831,sv
3832,pl
3833,lv
3834,pl
3835,bg
3836,fi
3837,sv
3838,hu
3839,sl
3840,fr
3841,lv
3842,sv
3843,sv
3844,ro
3845,fi
3846,ro
3847,ro
3848,fr
3849,sk
3850,da
3851,nl
3852,de
3853,bg
3854,bg
3855,de
3856,pt
3857,fr
3858,lt
3859,it
3860,it
3861,el
3862,da
3863,fi
3864,nl
3865,it
3866,fr
3867,sk
3868,hu
3869,lt
3870,fi
3871,lv
3872,it
3873,sv
3874,ro
3875,sv
3876,de
3877,fr
3878,lv
3879,sl
3880,sv
3881,es
3882,fr
3883,bg
3884,el
3885,cs
3886,nl
3887,fr
3888,lv
3889,sv
3890,sk
3891,fr
3892,et
3893,sv
3894,fr
3895,fr
3896,lv
3897,fr
3898,hu
3899,fr
3900,da
3901,it
3902,hu
3903,lv
3904,de
3905,pl
3906,ro
3907,fi
3908,nl
3909,fr
3910,ro
3911,pt
3912,ro
3913,nl
3914,sl
3915,pl
3916,es
3917,sv
3918,lv
3919,lt
3920,nl
3921,hu
3922,el
3923,nl
3924,nl
3925,sk
3926,ro
3927,it
3928,et
3929,bg
3930,sv
3931,lt
3932,pl
3933,de
3934,fr
3935,el
3936,nl
3937,sk
3938,et
3939,sv
3940,et
3941,es
3942,lt
3943,fr
3944,nl
3945,fr
3946,nl
3947,sl
3948,pt
3949,sv
3950,it
3951,sk
3952,sv
3953,fr
3954,pl
3955,sv
3956,sl
3957,pl
3958,it
3959,pl
3960,lt
3961,el
3962,cs
3963,it
3964,et
3965,hu
3966,fr
3967,sv
3968,fr
3969,fr
3970,lt
3971,de
3972,lt
3973,fr
3974,sv
3975,it
3976,fr
3977,de
3978,lt
3979,el
3980,sv
3981,fr
3982,et
3983,hu
3984,et
3985,fr
3986,pt
3987,sv
3988,pl
3989,sv
3990,fr
3991,sl
3992,nl
3993,da
3994,lv
3995,sk
3996,sl
3997,el
3998,fr
3999,de
4000,hu
4001,sl
4002,fr
4003,cs
4004,ro
4005,nl
4006,sv
4007,fr
4008,et
4009,lt
4010,de
4011,fr
4012,de
4013,de
4014,lv
4015,lt
4016,ro
4017,nl
4018,pt
4019,fi
4020,sl
4021,pl
4022,lt
4023,ro
4024,pt
4025,bg
4026,fi
4027,fr
4028,sv
4029,de
4030,sv
4031,el
4032,hu
4033,et
4034,hu
4035,sl
4036,da
4037,sv
4038,fi
4039,lv
4040,fr
4041,el
4042,fi
4043,da
4044,fr
4045,it
4046,sk
4047,fr
4048,de
4049,sk
4050,it
4051,da
4052,pt
4053,cs
4054,fr
4055,lt
4056,cs
4057,fr
4058,el
4059,pt
4060,fr
4061,sl
4062,sk
4063,fr
4064,de
4065,nl
4066,de
4067,et
4068,de
4069,bg
4070,pl
4071,hu
4072,et
4073,hu
4074,hu
4075,sv
4076,ro
4077,it
4078,pt
4079,sv
4080,cs
4081,nl
4082,bg
4083,fi
4084,lt
4085,nl
4086,fi
4087,lv
4088,sk
4089,sv
4090,sl
4091,nl
4092,sl
4093,sv
4094,it
4095,pl
4096,ro
4097,nl
4098,it
4099,da
4100,hu
4101,et
4102,pt
4103,el
4104,lt
4105,de
4106,sl
4107,et
4108,el
4109,da
4110,de
4111,el
4112,fi
4113,pt
4114,pl
4115,de
4116,el
4117,es
4118,et
4119,lt
4120,de
4121,el
4122,ro
4123,pl
4124,bg
4125,fr
4126,fr
4127,et
4128,fr
4129,de
4130,lv
4131,fr
4132,bg
4133,bg
4134,sv
4135,lv
4136,el
4137,bg
4138,es
4139,sk
4140,nl
4141,ro
4142,da
4143,pt
4144,bg
4145,fr
4146,bg
4147,lv
4148,da
4149,lv
4150,es
4151,lt
4152,lt
4153,fi
4154,ro
4155,lv
4156,cs
4157,de
4158,lt
4159,lv
4160,de
4161,fr
4162,pl
4163,hu
4164,lv
4165,et
4166,fr
4167,fi
4168,nl
4169,pt
4170,bg
4171,sl
4172,es
4173,et
4174,es
4175,lv
4176,lt
4177,et
4178,lv
4179,hu
4180,fi
4181,bg
4182,el
4183,fr
4184,nl
4185,it
4186,fi
4187,fr
4188,it
4189,fr
4190,de
4191,de
4192,sv
4193,fi
4194,lv
4195,es
4196,bg
4197,sv
4198,ro
4199,fi
4200,sl
4201,cs
4202,el
4203,bg
4204,bg
4205,sv
4206,el
4207,fr
4208,sv
4209,sv
4210,bg
4211,ro
4212,de
4213,sv
4214,pt
4215,cs
4216,fr
4217,sv
4218,pt
4219,fr
4220,bg
4221,hu
4222,it
4223,el
4224,es
4225,nl
4226,fr
4227,ro
4228,it
4229,pt
4230,el
4231,it
4232,da
4233,fr
4234,hu
4235,bg
4236,lv
4237,fr
4238,sl
4239,sl
4240,sl
4241,nl
4242,cs
4243,fr
4244,da
4245,cs
4246,pt
4247,el
4248,fr
4249,lt
4250,bg
4251,sv
4252,da
4253,pt
4254,pt
4255,lv
4256,nl
4257,cs
4258,lt
4259,fr
4260,pt
4261,sl
4262,lt
4263,cs
4264,it
4265,pt
4266,bg
4267,nl
4268,lt
4269,cs
4270,fr
4271,hu
4272,pl
4273,sv
4274,es
4275,lt
4276,et
4277,fr
4278,bg
4279,et
4280,hu
4281,de
4282,bg
4283,sk
4284,fr
4285,bg
4286,bg
4287,sl
4288,lt
4289,pt
4290,hu
4291,bg
4292,es
4293,da
4294,lv
4295,lt
4296,lv
4297,pl
4298,el
4299,pt
4300,nl
4301,lt
4302,es
4303,fr
4304,fr
4305,bg
4306,it
4307,lt
4308,de
4309,fr
4310,it
4311,el
4312,de
4313,da
4314,lv
4315,sk
4316,sl
4317,pt
4318,nl
4319,it
4320,pt
4321,bg
4322,it
4323,fr
4324,cs
4325,sv
4326,ro
4327,sv
4328,sl
4329,ro
4330,fi
4331,el
4332,sv
4333,da
4334,es
4335,de
4336,nl
4337,fr
4338,lv
4339,nl
4340,et
4341,nl
4342,fr
4343,hu
4344,fr
4345,el
4346,lv
4347,sv
4348,lv
4349,bg
4350,sl
4351,et
4352,bg
4353,bg
4354,fr
4355,sl
4356,fr
4357,ro
4358,nl
4359,pl
4360,el
4361,et
4362,fr
4363,cs
4364,fi
4365,sk
4366,pl
4367,lv
4368,et
4369,es
4370,hu
4371,pl
4372,pl
4373,ro
4374,hu
4375,fi
4376,lv
4377,lt
4378,lt
4379,el
4380,fr
4381,da
4382,bg
4383,da
4384,nl
4385,fi
4386,bg
4387,pt
4388,et
4389,fr
4390,bg
4391,fr
4392,es
4393,sv
4394,de
4395,sl
4396,cs
4397,cs
4398,fi
4399,fr
4400,sl
4401,el
4402,it
4403,lt
4404,sk
4405,da
4406,pl
4407,ro
4408,fr
4409,da
4410,nl
4411,nl
4412,sk
4413,lt
4414,fr
4415,hu
4416,de
4417,lt
4418,da
4419,sv
4420,lv
4421,lt
4422,sv
4423,hu
4424,sv
4425,da
4426,lt
4427,bg
4428,sv
4429,sv
4430,ro
4431,fr
4432,ro
4433,pt
4434,sl
4435,hu
4436,sk
4437,fr
4438,lv
4439,nl
4440,fr
4441,it
4442,fr
4443,fr
4444,lv
4445,fr
4446,pt
4447,el
4448,sl
4449,sv
4450,nl
4451,fr
4452,es
4453,lt
4454,sv
4455,sk
4456,fi
4457,sv
4458,sv
4459,pt
4460,fr
4461,it
4462,lt
4463,pl
4464,sk
4465,es
4466,fi
4467,da
4468,pt
4469,hu
4470,sv
4471,de
4472,it
4473,bg
4474,et
4475,bg
4476,fr
4477,fr
4478,fr
4479,fr
4480,nl
4481,fi
4482,fi
4483,pl
4484,fr
4485,pl
4486,el
4487,sl
4488,pt
4489,da
4490,pl
4491,bg
4492,bg
4493,es
4494,el
4495,lt
4496,it
4497,hu
4498,sv
4499,it
4500,ro
4501,et
4502,el
4503,de
4504,lt
4505,fi
4506,fr
4507,fr
4508,it
4509,fr
4510,nl
4511,el
4512,fr
4513,fr
4514,lt
4515,sv
4516,sl
4517,el
4518,hu
4519,fr
4520,sv
4521,cs
4522,sk
4523,fr
4524,de
4525,et
4526,et
4527,lt
4528,sl
4529,sl
4530,sl
4531,fr
4532,lt
4533,fr
4534,sl
4535,es
4536,fr
4537,lt
4538,de
4539,pt
4540,nl
4541,pl
4542,fr
4543,sv
4544,bg
4545,fr
4546,pt
4547,fr
4548,pl
4549,fi
4550,bg
4551,it
4552,bg
4553,el
4554,hu
4555,fr
4556,fr
4557,sv
4558,it
4559,sv
4560,lt
4561,sk
4562,cs
4563,nl
4564,fr
4565,pl
4566,lt
4567,ro
4568,fr
4569,sk
4570,fr
4571,hu
4572,cs
4573,hu
4574,lv
4575,lv
4576,it
4577,da
4578,hu
4579,bg
4580,pl
4581,bg
4582,fr
4583,de
4584,sk
4585,hu
4586,ro
4587,cs
4588,bg
4589,cs
4590,et
4591,et
4592,fr
4593,lt
4594,fr
4595,ro
4596,ro
4597,de
4598,hu
4599,sv
4600,fr
4601,fr
4602,sk
4603,pl
4604,pl
4605,ro
4606,it
4607,sl
4608,da
4609,sv
4610,pt
4611,da
4612,bg
4613,sv
4614,fi
4615,sv
4616,sl
4617,ro
4618,sv
4619,fr
4620,ro
4621,ro
4622,el
4623,pt
4624,bg
4625,et
4626,ro
4627,et
4628,es
4629,ro
4630,lt
4631,hu
4632,nl
4633,da
4634,cs
4635,el
4636,pl
4637,de
4638,pt
4639,sl
4640,de
4641,nl
4642,ro
4643,et
4644,sk
4645,bg
4646,ro
4647,nl
4648,cs
4649,da
4650,sk
4651,cs
4652,lt
4653,ro
4654,pt
4655,nl
4656,ro
4657,fr
4658,cs
4659,fr
4660,fi
4661,it
4662,sv
4663,fr
4664,fr
4665,lv
4666,es
4667,sv
4668,lv
4669,da
4670,pl
4671,lv
4672,lv
4673,da
4674,nl
4675,et
4676,sl
4677,pt
4678,sl
4679,sv
4680,nl
4681,sv
4682,lv
4683,hu
4684,bg
4685,lt
4686,sl
4687,ro
4688,lt
4689,da
4690,de
4691,bg
4692,pt
4693,fr
4694,it
4695,ro
4696,sv
4697,et
4698,it
4699,fr
4700,fr
4701,de
4702,fr
4703,bg
4704,ro
4705,bg
4706,et
4707,pt
4708,el
4709,cs
4710,lt
4711,nl
4712,da
4713,es
4714,nl
4715,sv
4716,pl
4717,lt
4718,fr
4719,de
4720,fr
4721,sk
4722,et
4723,hu
4724,lv
4725,it
4726,sv
4727,lt
4728,it
4729,fi
4730,lv
4731,sk
4732,ro
4733,lt
4734,sv
4735,ro
4736,fi
4737,da
4738,pl
4739,lv
4740,fi
4741,sv
4742,fr
4743,es
4744,it
4745,el
4746,it
4747,fr
4748,el
4749,da
4750,it
4751,da
4752,nl
4753,nl
4754,el
4755,el
4756,pl
4757,da
4758,et
4759,et
4760,de
4761,ro
4762,sl
4763,es
4764,cs
4765,et
4766,ro
4767,ro
4768,et
4769,nl
4770,nl
4771,fr
4772,pt
4773,pl
4774,da
4775,lv
4776,pt
4777,hu
4778,et
4779,nl
4780,et
4781,de
4782,fr
4783,pt
4784,es
4785,fr
4786,fi
4787,it
4788,et
4789,sl
4790,de
4791,sl
4792,de
4793,sk
4794,hu
4795,el
4796,nl
4797,ro
4798,it
4799,fi
4800,bg
4801,cs
4802,nl
4803,sl
4804,ro
4805,sv
4806,el
4807,sl
4808,sv
4809,hu
4810,fr
4811,nl
4812,lt
4813,fr
4814,fr
4815,sk
4816,de
4817,it
4818,pt
4819,fr
4820,et
4821,it
4822,sk
4823,bg
4824,pt
4825,nl
4826,fr
4827,fr
4828,fr
4829,sk
4830,fr
4831,sv
4832,nl
4833,fr
4834,lt
4835,sl
4836,lt
4837,sv
4838,sv
4839,sv
4840,ro
4841,da
4842,fi
4843,sv
4844,nl
4845,fr
4846,de
4847,et
4848,pt
4849,hu
4850,bg
4851,et
4852,nl
4853,fi
4854,sv
4855,da
4856,fr
4857,el
4858,ro
4859,el
4860,sv
4861,da
4862,el
4863,fr
4864,sv
4865,bg
4866,pl
4867,es
4868,fr
4869,fr
4870,nl
4871,lv
4872,pt
4873,fr
4874,it
4875,sl
4876,el
4877,pt
4878,da
4879,sl
4880,sl
4881,sv
4882,ro
4883,et
4884,cs
4885,fi
4886,da
4887,nl
4888,pt
4889,fr
4890,el
4891,ro
4892,el
4893,fi
4894,ro
4895,el
4896,it
4897,de
4898,fr
4899,fr
4900,sv
4901,el
4902,fr
4903,da
4904,pt
4905,lt
4906,lv
4907,nl
4908,es
4909,fr
4910,lt
4911,da
4912,fi
4913,fr
4914,it
4915,ro
4916,hu
4917,pl
4918,es
4919,ro
4920,it
4921,el
4922,es
4923,de
4924,it
4925,es
4926,es
4927,fi
4928,fr
4929,de
4930,fr
4931,lt
4932,nl
4933,sl
4934,de
4935,sv
4936,bg
4937,lv
4938,sv
4939,lt
4940,nl
4941,da
4942,lt
4943,lt
4944,hu
4945,sk
4946,cs
4947,hu
4948,da
4949,de
4950,pt
4951,hu
4952,pl
4953,es
4954,sv
4955,nl
4956,lt
4957,el
4958,it
4959,fr
4960,ro
4961,sl
4962,fr
4963,fr
4964,lv
4965,pt
4966,es
4967,sk
4968,et
4969,nl
4970,sk
4971,it
4972,ro
4973,ro
4974,sv
4975,pl
4976,sk
4977,hu
4978,fr
4979,de
4980,nl
4981,nl
4982,it
4983,cs
4984,fr
4985,nl
4986,et
4987,ro
4988,de
4989,it
4990,fr
4991,it
4992,sl
4993,da
4994,nl
4995,fi
4996,de
4997,hu
4998,de
4999,sl
5000,sv
5001,sv
5002,hu
5003,hu
5004,fr
5005,fr
5006,sv
5007,ro
5008,fi
5009,sv
5010,fr
5011,de
5012,nl
5013,lt
5014,de
5015,ro
5016,fr
5017,cs
5018,lt
5019,bg
5020,fi
5021,sk
5022,nl
5023,de
5024,et
5025,pl
5026,da
5027,da
5028,sv
5029,lt
5030,el
5031,sl
5032,pl
5033,cs
5034,fr
5035,it
5036,el
5037,lt
5038,fi
5039,fr
5040,nl
5041,nl
5042,fr
5043,sk
5044,es
5045,et
5046,nl
5047,el
5048,it
5049,fr
5050,fr
5051,lt
5052,nl
