index,lang_samp
2644,lt
2645,fi
2646,fr
2647,et
2648,sk
2649,sl
2650,nl
2651,fr
2652,sv
2653,it
2654,cs
2655,sl
2656,ro
2657,lt
2658,nl
2659,de
2660,de
2661,pl
2662,pt
2663,sk
2664,lt
2665,el
2666,nl
2667,sk
2668,sk
2669,da
2670,sv
2671,ro
2672,sk
2673,fr
2674,nl
2675,et
2676,sl
2677,sv
2678,sl
2679,lt
2680,fi
2681,fr
2682,sv
2683,fr
2684,ro
2685,ro
2686,sk
2687,es
2688,et
2689,el
2690,sk
2691,pl
2692,lt
2693,hu
2694,da
2695,fi
2696,sl
2697,sk
2698,de
2699,sl
2700,fi
2701,es
2702,lt
2703,el
2704,es
2705,et
2706,es
2707,cs
2708,ro
2709,es
2710,ro
2711,sv
2712,da
2713,it
2714,it
2715,cs
2716,sk
2717,lv
2718,nl
2719,da
2720,fr
2721,ro
2722,sk
2723,fi
2724,sv
2725,sv
2726,fr
2727,et
2728,es
2729,fr
2730,da
2731,es
2732,pl
2733,sk
2734,da
2735,et
2736,el
2737,fr
2738,sk
2739,bg
2740,ro
2741,pl
2742,fi
2743,de
2744,ro
2745,ro
2746,sv
2747,de
2748,sl
2749,pt
2750,de
2751,el
2752,nl
2753,hu
2754,it
2755,pt
2756,pt
2757,ro
2758,sk
2759,de
2760,sv
2761,cs
2762,fi
2763,it
2764,da
2765,lv
2766,lt
2767,pt
2768,sl
2769,es
2770,pl
2771,it
2772,sk
2773,sv
2774,fi
2775,sv
2776,ro
2777,el
2778,et
2779,ro
2780,cs
2781,da
2782,it
2783,pt
2784,el
2785,pt
2786,cs
2787,et
2788,sl
2789,hu
2790,sl
2791,sl
2792,es
2793,lt
2794,lv
2795,nl
2796,ro
2797,es
2798,de
2799,es
2800,sl
2801,ro
2802,it
2803,lt
2804,cs
2805,ro
2806,pl
2807,pt
2808,fr
2809,et
2810,cs
2811,pt
2812,es
2813,fr
2814,pt
2815,sk
2816,da
2817,fi
2818,et
2819,lv
2820,fr
2821,es
2822,lv
2823,es
2824,it
2825,sv
2826,it
2827,pl
2828,sv
2829,it
2830,sl
2831,bg
2832,de
2833,fi
2834,lt
2835,sv
2836,lt
2837,ro
2838,lt
2839,et
2840,hu
2841,hu
2842,et
2843,pt
2844,de
2845,sv
2846,lt
2847,et
2848,nl
2849,lv
2850,sk
2851,it
2852,cs
2853,da
2854,pl
2855,hu
2856,nl
2857,da
2858,sv
2859,hu
2860,de
2861,de
2862,es
2863,de
2864,it
2865,fr
2866,lt
2867,bg
2868,sv
2869,nl
2870,it
2871,fr
2872,nl
2873,fr
2874,lt
2875,es
2876,sk
2877,sv
2878,et
2879,nl
2880,sv
2881,it
2882,lv
2883,cs
2884,lv
2885,sv
2886,fi
2887,cs
2888,es
2889,fi
2890,de
2891,sl
2892,lt
2893,pl
2894,cs
2895,es
2896,sv
2897,sv
2898,sk
2899,es
2900,pt
2901,it
2902,sl
2903,lt
2904,nl
2905,nl
2906,sv
2907,pl
2908,fr
2909,el
2910,bg
2911,et
2912,et
2913,el
2914,cs
2915,el
2916,es
2917,de
2918,sl
2919,sl
2920,sl
2921,sl
2922,pt
2923,sv
2924,cs
2925,lt
2926,pt
2927,ro
2928,pl
2929,sv
2930,cs
2931,nl
2932,fi
2933,pt
2934,de
2935,cs
2936,pt
2937,nl
2938,nl
2939,fi
2940,bg
2941,lt
2942,ro
2943,es
2944,nl
2945,el
2946,nl
2947,sk
2948,de
2949,es
2950,lt
2951,es
2952,de
2953,pt
2954,hu
2955,fi
2956,lt
2957,pl
2958,el
2959,es
2960,fi
2961,nl
2962,it
2963,sl
2964,el
2965,es
2966,fi
2967,fi
2968,nl
2969,nl
2970,it
2971,it
2972,sk
2973,bg
2974,fr
2975,lt
2976,fr
2977,it
2978,sk
2979,hu
2980,et
2981,sv
2982,es
2983,ro
2984,de
2985,nl
2986,bg
2987,el
2988,el
2989,de
2990,et
2991,ro
2992,el
2993,es
2994,es
2995,fi
2996,hu
2997,es
2998,da
2999,sk
3000,bg
3001,lt
3002,pt
3003,sl
3004,de
3005,lt
3006,et
3007,sl
3008,el
3009,pl
3010,fr
3011,nl
3012,hu
3013,de
3014,es
3015,fr
3016,et
3017,nl
3018,nl
3019,el
3020,pt
3021,fr
3022,de
3023,fr
3024,sv
3025,sv
3026,lv
3027,et
3028,pl
3029,fr
3030,bg
3031,es
3032,nl
3033,nl
3034,da
3035,da
3036,hu
3037,pl
3038,pt
3039,nl
3040,et
3041,sv
3042,fr
3043,de
3044,fr
3045,ro
3046,sv
3047,sv
3048,nl
3049,sl
3050,da
3051,hu
3052,sv
3053,bg
3054,nl
3055,pt
3056,nl
3057,it
3058,bg
3059,nl
3060,hu
3061,sk
3062,it
3063,sv
3064,el
3065,lt
3066,sv
3067,da
3068,lv
3069,fi
3070,bg
3071,et
3072,nl
3073,et
3074,sl
3075,de
3076,sl
3077,pt
3078,pl
3079,de
3080,it
3081,bg
3082,et
3083,lt
3084,et
3085,el
3086,cs
3087,es
3088,et
3089,es
3090,fi
3091,pt
3092,cs
3093,fi
3094,sv
3095,ro
3096,da
3097,bg
3098,sv
3099,sl
3100,ro
3101,lv
3102,lv
3103,sl
3104,fr
3105,nl
3106,lv
3107,sl
3108,bg
3109,hu
3110,de
3111,lv
3112,hu
3113,bg
3114,lt
3115,fr
3116,fr
3117,nl
3118,it
3119,sv
3120,es
3121,es
3122,sl
3123,lv
3124,fr
3125,de
3126,sv
3127,pl
3128,et
3129,nl
3130,ro
3131,pl
3132,lv
3133,fi
3134,pl
3135,ro
3136,lv
3137,et
3138,fi
3139,de
3140,nl
3141,sv
3142,da
3143,ro
3144,sk
3145,pt
3146,pl
3147,cs
3148,fr
3149,hu
3150,et
3151,cs
3152,ro
3153,cs
3154,nl
3155,sk
3156,de
3157,es
3158,et
3159,et
3160,hu
3161,de
3162,el
3163,cs
3164,da
3165,pl
3166,bg
3167,es
3168,sv
3169,bg
3170,pt
3171,nl
3172,cs
3173,da
3174,et
3175,pt
3176,et
3177,lv
3178,bg
3179,ro
3180,da
3181,pt
3182,pt
3183,es
3184,pl
3185,fr
3186,fi
3187,de
3188,de
3189,pt
3190,fi
3191,pl
3192,da
3193,hu
3194,it
3195,sl
3196,fr
3197,nl
3198,es
3199,et
3200,de
3201,fr
3202,es
3203,da
3204,sv
3205,it
3206,et
3207,bg
3208,sk
3209,sl
3210,it
3211,cs
3212,lt
3213,ro
3214,es
3215,es
3216,da
3217,bg
3218,hu
3219,it
3220,es
3221,es
3222,bg
3223,sk
3224,sl
3225,es
3226,es
3227,lt
3228,cs
3229,sv
3230,fr
3231,fr
3232,cs
3233,fr
3234,lv
3235,el
3236,fr
3237,nl
3238,fr
3239,nl
3240,da
3241,cs
3242,fi
3243,es
3244,bg
3245,cs
3246,lt
3247,da
3248,es
3249,es
3250,el
3251,et
3252,sk
3253,sl
3254,bg
3255,ro
3256,et
3257,hu
3258,sk
3259,sl
3260,ro
3261,nl
3262,de
3263,sv
3264,ro
3265,sl
3266,fr
3267,et
3268,et
3269,pl
3270,pt
3271,el
3272,pl
3273,da
3274,nl
3275,et
3276,es
3277,da
3278,fr
3279,pt
3280,fi
3281,et
3282,nl
3283,da
3284,hu
3285,es
3286,bg
3287,it
3288,pl
3289,et
3290,sl
3291,da
3292,bg
3293,el
3294,lv
3295,bg
3296,it
3297,fr
3298,sv
3299,lv
3300,cs
3301,pl
3302,sv
3303,de
3304,it
3305,fr
3306,es
3307,ro
3308,es
3309,et
3310,pl
3311,ro
3312,et
3313,es
3314,el
3315,pl
3316,pt
3317,it
3318,sk
3319,bg
3320,ro
3321,pt
3322,et
3323,hu
3324,lv
3325,sl
3326,it
3327,it
3328,es
3329,lt
3330,hu
3331,hu
3332,lt
3333,it
3334,fr
3335,fr
3336,sl
3337,nl
3338,sl
3339,ro
3340,it
3341,nl
3342,de
3343,fr
3344,nl
3345,el
3346,sk
3347,nl
3348,de
3349,cs
3350,es
3351,nl
3352,ro
3353,el
3354,es
3355,sv
3356,sv
3357,ro
3358,da
3359,es
3360,hu
3361,fi
3362,bg
3363,sk
3364,pt
3365,it
3366,lv
3367,cs
3368,et
3369,sl
3370,ro
3371,de
3372,da
3373,lv
3374,da
3375,lv
3376,hu
3377,fr
3378,ro
3379,fi
3380,pl
3381,da
3382,fr
3383,it
3384,fr
3385,it
3386,el
3387,pl
3388,ro
3389,lt
3390,sl
3391,fr
3392,bg
3393,bg
3394,pt
3395,sv
3396,el
3397,sv
3398,fr
3399,fr
3400,fr
3401,de
3402,el
3403,it
3404,cs
3405,pt
3406,de
3407,da
3408,sk
3409,es
3410,da
3411,es
3412,pl
3413,sv
3414,nl
3415,es
3416,cs
3417,fr
3418,cs
3419,nl
3420,lv
3421,hu
3422,ro
3423,nl
3424,lv
3425,it
3426,et
3427,pl
3428,cs
3429,de
3430,fi
3431,es
3432,bg
3433,et
3434,da
3435,sl
3436,hu
3437,et
3438,pt
3439,sk
3440,bg
3441,lv
3442,pt
3443,ro
3444,pl
3445,de
3446,hu
3447,sv
3448,nl
3449,it
3450,et
3451,fr
3452,hu
3453,nl
3454,bg
3455,it
3456,da
3457,lt
3458,es
3459,nl
3460,it
3461,ro
3462,ro
3463,sl
3464,et
3465,hu
3466,fr
3467,es
3468,pl
3469,ro
3470,sl
3471,ro
3472,fr
3473,hu
3474,el
3475,da
3476,lv
3477,nl
3478,ro
3479,sl
3480,cs
3481,bg
3482,ro
3483,el
3484,hu
3485,de
3486,sv
3487,et
3488,pl
3489,it
3490,it
3491,it
3492,de
3493,es
3494,cs
3495,ro
3496,fr
3497,fr
3498,es
3499,lv
3500,pt
3501,sv
3502,et
3503,da
3504,nl
3505,es
3506,sv
3507,et
3508,nl
3509,de
3510,es
3511,nl
3512,et
3513,nl
3514,fr
3515,el
3516,da
3517,es
3518,hu
3519,nl
3520,et
3521,fi
3522,es
3523,it
3524,el
3525,fr
3526,pt
3527,lt
3528,nl
3529,pl
3530,et
3531,fr
3532,da
3533,fr
3534,et
3535,it
3536,pl
3537,et
3538,de
3539,sk
3540,sv
3541,da
3542,sk
3543,sv
3544,es
3545,sv
3546,hu
3547,nl
3548,el
3549,hu
3550,nl
3551,fr
3552,es
3553,da
3554,fi
3555,lv
3556,fi
3557,nl
3558,it
3559,hu
3560,sv
3561,lt
3562,cs
3563,it
3564,cs
3565,sl
3566,nl
3567,sl
3568,el
3569,cs
3570,sv
3571,nl
3572,da
3573,pl
3574,pl
3575,sl
3576,ro
3577,cs
3578,es
3579,nl
3580,it
3581,sv
3582,sv
3583,fr
3584,da
3585,et
3586,pl
3587,es
3588,es
3589,lt
3590,da
3591,nl
3592,ro
3593,fi
3594,da
3595,lv
3596,fr
3597,nl
3598,hu
3599,sv
3600,fr
3601,es
3602,es
3603,da
3604,cs
3605,nl
3606,sl
3607,fr
3608,et
3609,bg
3610,pl
3611,lv
3612,fi
3613,es
3614,pt
3615,sl
3616,nl
3617,de
3618,pl
3619,fr
3620,de
3621,pt
3622,sl
3623,fr
3624,fr
3625,lv
3626,ro
3627,it
3628,sl
3629,fr
3630,it
3631,pl
3632,el
3633,nl
3634,es
3635,pt
3636,hu
3637,fr
3638,bg
3639,it
3640,et
3641,ro
3642,es
3643,pt
3644,el
3645,fi
3646,lv
3647,lv
3648,sv
3649,bg
3650,it
3651,pt
3652,es
3653,sk
3654,el
3655,fr
3656,es
3657,lv
3658,it
3659,lt
3660,nl
3661,fr
3662,sv
3663,es
3664,lt
3665,hu
3666,nl
3667,sv
3668,sk
3669,pt
3670,es
3671,lt
3672,it
3673,sv
3674,sv
3675,et
3676,da
3677,lv
3678,pt
3679,es
3680,el
3681,fr
3682,el
3683,sv
3684,bg
3685,fr
3686,nl
3687,fr
3688,sv
3689,et
3690,sv
3691,de
3692,sl
3693,sk
3694,it
3695,de
3696,el
3697,bg
3698,es
3699,cs
3700,lt
3701,da
3702,it
3703,pl
3704,es
3705,fi
3706,sv
3707,nl
3708,it
3709,ro
3710,es
3711,lv
3712,lt
3713,es
3714,ro
3715,es
3716,sl
3717,pt
3718,sl
3719,da
3720,de
3721,el
3722,da
3723,pl
3724,da
3725,fi
3726,sl
3727,hu
3728,el
3729,es
3730,nl
3731,sk
3732,ro
3733,el
3734,es
3735,pt
3736,lv
3737,bg
3738,sv
3739,ro
3740,es
3741,ro
3742,sv
3743,pt
3744,es
3745,sv
3746,sl
3747,lv
3748,sk
3749,da
3750,sl
3751,lv
3752,cs
3753,sv
3754,fi
3755,es
3756,el
3757,sl
3758,lv
3759,fr
3760,et
3761,de
3762,fi
3763,el
3764,nl
3765,el
3766,da
3767,pl
3768,fi
3769,de
3770,it
3771,sl
3772,sv
3773,bg
3774,nl
3775,sv
3776,sl
3777,bg
3778,da
3779,es
3780,lv
3781,et
3782,da
3783,pl
3784,lt
3785,hu
3786,sv
3787,sl
3788,de
3789,et
3790,da
3791,cs
3792,sv
3793,pt
3794,ro
3795,nl
3796,da
3797,fr
3798,de
3799,fr
3800,es
3801,de
3802,es
3803,sl
3804,ro
3805,it
3806,el
3807,fi
3808,fi
3809,sk
3810,it
3811,sv
3812,da
3813,it
3814,cs
3815,nl
3816,da
3817,et
3818,sk
3819,pt
3820,fi
3821,fi
3822,et
3823,fr
3824,cs
3825,sv
3826,es
3827,es
3828,bg
3829,sv
3830,lv
3831,sk
3832,pl
3833,et
3834,pl
3835,bg
3836,sv
3837,sv
3838,hu
3839,sk
3840,es
3841,lv
3842,da
3843,et
3844,hu
3845,sv
3846,cs
3847,fr
3848,fr
3849,it
3850,da
3851,nl
3852,nl
3853,bg
3854,bg
3855,nl
3856,da
3857,fr
3858,lt
3859,fi
3860,ro
3861,el
3862,da
3863,de
3864,et
3865,nl
3866,sk
3867,sk
3868,es
3869,es
3870,fi
3871,lv
3872,da
3873,sv
3874,ro
3875,sv
3876,de
3877,es
3878,lv
3879,sl
3880,sv
3881,pt
3882,pt
3883,bg
3884,el
3885,cs
3886,nl
3887,fr
3888,ro
3889,sv
3890,sk
3891,hu
3892,et
3893,sv
3894,pt
3895,es
3896,pt
3897,pt
3898,hu
3899,fi
3900,it
3901,it
3902,pl
3903,sk
3904,de
3905,pl
3906,fr
3907,et
3908,nl
3909,hu
3910,ro
3911,es
3912,es
3913,nl
3914,sl
3915,pl
3916,es
3917,nl
3918,lv
3919,lt
3920,nl
3921,hu
3922,el
3923,nl
3924,ro
3925,it
3926,es
3927,hu
3928,ro
3929,bg
3930,sv
3931,lt
3932,sv
3933,de
3934,es
3935,es
3936,nl
3937,sk
3938,et
3939,da
3940,et
3941,pt
3942,hu
3943,fr
3944,lv
3945,es
3946,fi
3947,hu
3948,ro
3949,sv
3950,fr
3951,sk
3952,pt
3953,es
3954,sl
3955,sv
3956,lt
3957,pl
3958,sl
3959,pl
3960,pl
3961,el
3962,cs
3963,ro
3964,sv
3965,hu
3966,sv
3967,ro
3968,es
3969,es
3970,pt
3971,lt
3972,ro
3973,fr
3974,sv
3975,it
3976,fr
3977,de
3978,lt
3979,el
3980,et
3981,lt
3982,lv
3983,hu
3984,nl
3985,ro
3986,pt
3987,nl
3988,pl
3989,nl
3990,es
3991,da
3992,it
3993,da
3994,fi
3995,sv
3996,sl
3997,el
3998,es
3999,de
4000,sk
4001,cs
4002,da
4003,cs
4004,ro
4005,nl
4006,da
4007,lv
4008,nl
4009,lt
4010,hu
4011,et
4012,ro
4013,nl
4014,lv
4015,da
4016,ro
4017,nl
4018,sl
4019,sk
4020,sl
4021,pl
4022,lt
4023,pt
4024,pt
4025,bg
4026,pt
4027,fr
4028,lt
4029,ro
4030,sv
4031,el
4032,et
4033,ro
4034,hu
4035,ro
4036,lv
4037,da
4038,fi
4039,lv
4040,fr
4041,el
4042,fi
4043,fr
4044,es
4045,it
4046,sl
4047,fr
4048,de
4049,ro
4050,it
4051,da
4052,sl
4053,es
4054,fr
4055,lt
4056,pl
4057,es
4058,el
4059,pt
4060,fr
4061,nl
4062,it
4063,fr
4064,fi
4065,nl
4066,de
4067,nl
4068,de
4069,bg
4070,ro
4071,hu
4072,et
4073,hu
4074,fr
4075,sv
4076,ro
4077,it
4078,pt
4079,cs
4080,cs
4081,da
4082,bg
4083,fi
4084,lt
4085,cs
4086,et
4087,lv
4088,sk
4089,hu
4090,cs
4091,nl
4092,es
4093,sv
4094,nl
4095,pl
4096,ro
4097,nl
4098,ro
4099,da
4100,hu
4101,et
4102,es
4103,el
4104,ro
4105,de
4106,cs
4107,et
4108,el
4109,et
4110,de
4111,el
4112,et
4113,sk
4114,sl
4115,de
4116,es
4117,da
4118,et
4119,sv
4120,de
4121,el
4122,sv
4123,pl
4124,bg
4125,sk
4126,sv
4127,et
4128,es
4129,pt
4130,lv
4131,es
4132,bg
4133,bg
4134,sv
4135,lv
4136,el
4137,bg
4138,hu
4139,sk
4140,nl
4141,ro
4142,da
4143,lt
4144,bg
4145,es
4146,bg
4147,lt
4148,da
4149,lv
4150,nl
4151,lt
4152,fr
4153,fi
4154,pt
4155,nl
4156,cs
4157,de
4158,fi
4159,lv
4160,de
4161,da
4162,lv
4163,hu
4164,lv
4165,fr
4166,fr
4167,da
4168,lt
4169,sv
4170,bg
4171,sl
4172,sk
4173,ro
4174,de
4175,sl
4176,ro
4177,et
4178,lv
4179,hu
4180,et
4181,bg
4182,el
4183,es
4184,nl
4185,hu
4186,fi
4187,es
4188,cs
4189,sl
4190,de
4191,nl
4192,sv
4193,fi
4194,lv
4195,pt
4196,bg
4197,fr
4198,sk
4199,fi
4200,sl
4201,cs
4202,el
4203,bg
4204,bg
4205,lt
4206,el
4207,el
4208,pt
4209,et
4210,bg
4211,ro
4212,de
4213,da
4214,nl
4215,pl
4216,fr
4217,sv
4218,pt
4219,es
4220,bg
4221,et
4222,sv
4223,el
4224,pt
4225,da
4226,pt
4227,ro
4228,it
4229,pt
4230,el
4231,it
4232,da
4233,pt
4234,et
4235,bg
4236,lt
4237,ro
4238,lt
4239,sl
4240,sl
4241,nl
4242,de
4243,et
4244,da
4245,da
4246,hu
4247,el
4248,bg
4249,hu
4250,bg
4251,sv
4252,hu
4253,pt
4254,es
4255,de
4256,de
4257,es
4258,lt
4259,es
4260,it
4261,ro
4262,sl
4263,cs
4264,it
4265,de
4266,bg
4267,nl
4268,it
4269,sv
4270,fr
4271,cs
4272,pl
4273,da
4274,nl
4275,cs
4276,et
4277,pt
4278,bg
4279,et
4280,hu
4281,fr
4282,bg
4283,sk
4284,cs
4285,bg
4286,bg
4287,sl
4288,es
4289,ro
4290,sl
4291,bg
4292,es
4293,da
4294,de
4295,sk
4296,lt
4297,da
4298,el
4299,es
4300,nl
4301,lt
4302,pt
4303,es
4304,pt
4305,bg
4306,ro
4307,lt
4308,sv
4309,pt
4310,fr
4311,es
4312,de
4313,sv
4314,lv
4315,sk
4316,sl
4317,nl
4318,nl
4319,it
4320,es
4321,bg
4322,lv
4323,es
4324,cs
4325,fr
4326,ro
4327,sv
4328,sv
4329,ro
4330,sl
4331,el
4332,sv
4333,es
4334,pt
4335,de
4336,nl
4337,fr
4338,lv
4339,nl
4340,sv
4341,fr
4342,bg
4343,hu
4344,fr
4345,es
4346,de
4347,sv
4348,et
4349,bg
4350,lt
4351,et
4352,bg
4353,bg
4354,fr
4355,es
4356,bg
4357,ro
4358,fi
4359,cs
4360,el
4361,nl
4362,es
4363,ro
4364,et
4365,cs
4366,cs
4367,lt
4368,fr
4369,es
4370,et
4371,pl
4372,lv
4373,de
4374,hu
4375,cs
4376,lv
4377,lt
4378,sl
4379,el
4380,fr
4381,it
4382,bg
4383,sv
4384,nl
4385,lt
4386,bg
4387,de
4388,et
4389,fr
4390,bg
4391,pt
4392,pt
4393,sv
4394,et
4395,es
4396,cs
4397,sk
4398,sv
4399,fr
4400,sl
4401,el
4402,sv
4403,es
4404,sv
4405,da
4406,pl
4407,lv
4408,es
4409,da
4410,ro
4411,de
4412,sk
4413,lt
4414,es
4415,it
4416,de
4417,sv
4418,sv
4419,sv
4420,lv
4421,fr
4422,sv
4423,hu
4424,de
4425,hu
4426,lt
4427,bg
4428,sv
4429,sv
4430,ro
4431,es
4432,ro
4433,pt
4434,sl
4435,hu
4436,pl
4437,pl
4438,lv
4439,nl
4440,pt
4441,it
4442,es
4443,fr
4444,lt
4445,fr
4446,es
4447,el
4448,sl
4449,sv
4450,sl
4451,fi
4452,es
4453,fi
4454,sv
4455,sk
4456,sv
4457,lv
4458,fr
4459,pt
4460,ro
4461,pl
4462,it
4463,pl
4464,sk
4465,pt
4466,et
4467,de
4468,cs
4469,hu
4470,hu
4471,de
4472,es
4473,es
4474,da
4475,bg
4476,el
4477,fr
4478,el
4479,ro
4480,lt
4481,et
4482,sv
4483,cs
4484,nl
4485,sl
4486,el
4487,cs
4488,et
4489,ro
4490,pl
4491,bg
4492,bg
4493,pt
4494,es
4495,sk
4496,et
4497,hu
4498,da
4499,it
4500,ro
4501,et
4502,el
4503,de
4504,lt
4505,da
4506,es
4507,fr
4508,sl
4509,es
4510,nl
4511,es
4512,et
4513,sv
4514,lt
4515,es
4516,sv
4517,el
4518,sv
4519,el
4520,fr
4521,fr
4522,sk
4523,pt
4524,de
4525,fr
4526,et
4527,pt
4528,fi
4529,sl
4530,sv
4531,el
4532,sl
4533,de
4534,sv
4535,es
4536,fi
4537,ro
4538,de
4539,pt
4540,ro
4541,pl
4542,ro
4543,sv
4544,es
4545,es
4546,pt
4547,pt
4548,hu
4549,et
4550,bg
4551,it
4552,bg
4553,el
4554,lt
4555,fr
4556,et
4557,sv
4558,it
4559,it
4560,lt
4561,sk
4562,cs
4563,nl
4564,es
4565,pl
4566,lv
4567,ro
4568,es
4569,ro
4570,es
4571,hu
4572,cs
4573,es
4574,lv
4575,lv
4576,pt
4577,fr
4578,hu
4579,bg
4580,cs
4581,bg
4582,fr
4583,de
4584,sl
4585,sv
4586,ro
4587,ro
4588,bg
4589,da
4590,nl
4591,sv
4592,ro
4593,lt
4594,cs
4595,fr
4596,ro
4597,es
4598,hu
4599,it
4600,sk
4601,et
4602,sl
4603,pl
4604,pl
4605,it
4606,it
4607,ro
4608,da
4609,sv
4610,es
4611,da
4612,bg
4613,fr
4614,da
4615,da
4616,sl
4617,sl
4618,sv
4619,es
4620,ro
4621,ro
4622,el
4623,lt
4624,bg
4625,fi
4626,es
4627,et
4628,pt
4629,es
4630,lv
4631,hu
4632,fi
4633,da
4634,sk
4635,el
4636,sk
4637,nl
4638,pt
4639,sv
4640,de
4641,hu
4642,ro
4643,ro
4644,it
4645,bg
4646,ro
4647,pt
4648,cs
4649,fi
4650,sk
4651,cs
4652,lv
4653,ro
4654,pt
4655,nl
4656,ro
4657,es
4658,hu
4659,fi
4660,de
4661,sv
4662,sv
4663,es
4664,hu
4665,lv
4666,pt
4667,sv
4668,pl
4669,et
4670,hu
4671,lv
4672,lv
4673,da
4674,nl
4675,nl
4676,sv
4677,sv
4678,cs
4679,lt
4680,nl
4681,et
4682,lv
4683,hu
4684,bg
4685,lt
4686,hu
4687,ro
4688,lt
4689,da
4690,de
4691,bg
4692,sv
4693,fr
4694,sv
4695,ro
4696,lv
4697,it
4698,sl
4699,bg
4700,es
4701,de
4702,da
4703,bg
4704,hu
4705,bg
4706,sv
4707,pt
4708,el
4709,nl
4710,lt
4711,nl
4712,sk
4713,es
4714,nl
4715,da
4716,pl
4717,sl
4718,es
4719,de
4720,es
4721,es
4722,et
4723,fi
4724,lv
4725,sv
4726,da
4727,pt
4728,sv
4729,hu
4730,it
4731,sk
4732,nl
4733,fi
4734,sv
4735,ro
4736,fi
4737,da
4738,pl
4739,lv
4740,ro
4741,it
4742,es
4743,es
4744,it
4745,el
4746,it
4747,pt
4748,el
4749,da
4750,da
4751,it
4752,de
4753,nl
4754,el
4755,el
4756,pl
4757,fr
4758,et
4759,es
4760,de
4761,ro
4762,sv
4763,pl
4764,pl
4765,nl
4766,ro
4767,pt
4768,sl
4769,hu
4770,nl
4771,es
4772,pt
4773,pl
4774,it
4775,lv
4776,es
4777,hu
4778,et
4779,lv
4780,sl
4781,de
4782,et
4783,et
4784,es
4785,bg
4786,fr
4787,ro
4788,sl
4789,sl
4790,nl
4791,cs
4792,de
4793,sk
4794,fi
4795,el
4796,nl
4797,et
4798,lv
4799,nl
4800,bg
4801,es
4802,nl
4803,sv
4804,cs
4805,es
4806,el
4807,sl
4808,fi
4809,hu
4810,de
4811,nl
4812,lt
4813,es
4814,es
4815,sk
4816,de
4817,pt
4818,fr
4819,sk
4820,fi
4821,it
4822,nl
4823,bg
4824,pt
4825,nl
4826,el
4827,es
4828,fr
4829,sl
4830,es
4831,ro
4832,it
4833,fr
4834,lt
4835,fr
4836,lt
4837,sv
4838,nl
4839,da
4840,et
4841,sv
4842,lv
4843,sv
4844,nl
4845,fr
4846,nl
4847,hu
4848,fr
4849,hu
4850,bg
4851,sv
4852,nl
4853,et
4854,es
4855,da
4856,es
4857,el
4858,ro
4859,el
4860,fr
4861,nl
4862,el
4863,bg
4864,fr
4865,bg
4866,et
4867,it
4868,es
4869,ro
4870,de
4871,lv
4872,es
4873,fr
4874,sv
4875,sl
4876,el
4877,sl
4878,sv
4879,cs
4880,sl
4881,de
4882,ro
4883,et
4884,sl
4885,fi
4886,sv
4887,nl
4888,es
4889,et
4890,el
4891,sv
4892,el
4893,fi
4894,et
4895,el
4896,fr
4897,es
4898,fi
4899,bg
4900,it
4901,es
4902,ro
4903,da
4904,pt
4905,nl
4906,et
4907,nl
4908,es
4909,et
4910,cs
4911,da
4912,ro
4913,ro
4914,ro
4915,sl
4916,hu
4917,pl
4918,nl
4919,ro
4920,it
4921,el
4922,fr
4923,de
4924,it
4925,es
4926,es
4927,fi
4928,fr
4929,hu
4930,nl
4931,sl
4932,nl
4933,lt
4934,de
4935,da
4936,bg
4937,lv
4938,sv
4939,lt
4940,da
4941,da
4942,sv
4943,lt
4944,cs
4945,es
4946,sl
4947,hu
4948,sv
4949,de
4950,pt
4951,hu
4952,sl
4953,es
4954,et
4955,de
4956,lt
4957,el
4958,hu
4959,fr
4960,es
4961,sl
4962,lv
4963,es
4964,lv
4965,lv
4966,it
4967,sl
4968,sk
4969,cs
4970,sk
4971,it
4972,ro
4973,de
4974,sv
4975,sl
4976,sl
4977,pl
4978,fr
4979,de
4980,pl
4981,cs
4982,et
4983,sk
4984,nl
4985,lv
4986,et
4987,cs
4988,de
4989,it
4990,fr
4991,es
4992,sk
4993,lt
4994,et
4995,sv
4996,de
4997,hu
4998,de
4999,sl
5000,ro
5001,sv
5002,hu
5003,hu
5004,sl
5005,fr
5006,sv
5007,ro
5008,et
5009,sv
5010,pt
5011,de
5012,nl
5013,ro
5014,lv
5015,pt
5016,ro
5017,es
5018,ro
5019,bg
5020,da
5021,sl
5022,sl
5023,de
5024,lt
5025,hu
5026,nl
5027,sl
5028,da
5029,ro
5030,el
5031,de
5032,cs
5033,ro
5034,es
5035,it
5036,el
5037,sl
5038,it
5039,sv
5040,nl
5041,de
5042,sv
5043,es
5044,es
5045,nl
5046,nl
5047,el
5048,it
5049,es
5050,es
5051,it
5052,nl
5053,ro
5054,et
5055,fr
5056,hu
5057,et
5058,pl
5059,de
5060,da
5061,it
5062,ro
5063,es
5064,ro
5065,es
5066,ro
5067,da
5068,sl
5069,lv
5070,nl
5071,fr
5072,cs
5073,es
5074,it
5075,nl
5076,es
5077,sl
5078,lt
5079,nl
5080,es
5081,it
5082,et
5083,sv
5084,nl
5085,es
5086,et
5087,sk
5088,da
5089,fr
5090,hu
5091,es
5092,es
5093,nl
5094,pt
5095,fr
5096,de
5097,de
5098,sl
5099,es
5100,lv
5101,el
5102,lt
5103,es
5104,pt
5105,cs
5106,fi
5107,da
5108,sv
5109,de
5110,it
5111,cs
5112,fr
5113,sl
