index,critical_temp
1820,41.658024
1821,64.05645
1822,12.773825
1823,0.5070544
1824,13.237755
1825,16.239805
1826,57.993507
1827,60.28887
1828,78.24641
1829,1.6205734
1830,88.3166
1831,61.36512
1832,75.889656
1833,4.4260807
1834,1.7570302
1835,1.5128257
1836,77.659615
1837,7.7973065
1838,90.697784
1839,19.479542
1840,75.538826
1841,115.02193
1842,68.46261
1843,7.4502907
1844,23.723694
1845,86.39373
1846,30.374153
1847,36.64808
1848,3.8094907
1849,5.3726954
1850,0.9219106
1851,116.94935
1852,1.6846964
1853,1.3864473
1854,42.42678
1855,46.76127
1856,18.281109
1857,85.70094
1858,88.46052
1859,20.084787
1860,25.749872
1861,19.16474
1862,4.166976
1863,69.88425
1864,28.24948
1865,12.662352
1866,117.92386
1867,20.431732
1868,1.3864473
1869,-0.34584457
1870,11.439933
1871,106.38499
1872,24.856539
1873,92.01108
1874,48.082146
1875,36.61554
1876,5.3272634
1877,115.237976
1878,6.4152427
1879,79.382576
1880,62.56831
1881,132.52924
1882,7.0171785
1883,26.953695
1884,77.92344
1885,67.89849
1886,7.065709
1887,16.652805
1888,30.621225
1889,5.6136265
1890,86.859604
1891,45.2747
1892,5.8053966
1893,10.659023
1894,29.437473
1895,58.676613
1896,4.2955317
1897,6.3550143
1898,9.394218
1899,3.7709835
1900,16.585512
1901,20.143734
1902,5.828467
1903,10.244693
1904,16.024033
1905,39.29033
1906,79.83528
1907,15.232332
1908,73.905525
1909,27.57614
1910,22.968771
1911,8.604016
1912,3.0746615
1913,0.9695028
1914,78.714714
1915,112.00929
1916,44.721264
1917,29.766338
1918,66.64729
1919,27.35095
1920,6.0575438
1921,31.33706
1922,6.27341
1923,-6.747281
1924,1.7997757
1925,62.789436
1926,79.661156
1927,8.91582
1928,26.689045
1929,1.4978516
1930,1.1665583
1931,23.152065
1932,-0.2804618
1933,3.4475062
1934,8.432774
1935,8.097519
1936,59.446335
1937,104.663246
1938,70.369484
1939,71.7606
1940,57.044056
1941,76.30701
1942,12.034038
1943,31.735966
1944,14.054602
1945,12.611213
1946,4.0888925
1947,5.1875634
1948,2.4914443
1949,0.6105384
1950,36.895485
1951,0.35602772
1952,7.52335
1953,5.118317
1954,11.071849
1955,21.698915
1956,74.923416
1957,5.129032
1958,2.5893767
1959,66.49822
1960,20.929495
1961,13.350306
1962,19.78831
1963,88.20377
1964,26.992945
1965,4.4815173
1966,58.32194
1967,6.5779386
1968,7.9802527
1969,6.172809
1970,4.3429575
1971,41.7459
1972,58.3104
1973,84.38557
1974,6.777545
1975,61.867046
1976,29.036531
1977,23.103167
1978,18.03641
1979,3.3851116
1980,63.724857
1981,7.995264
1982,26.580677
1983,0.24548139
1984,66.19027
1985,41.51393
1986,78.966896
1987,50.387474
1988,3.4941056
1989,14.452699
1990,89.43147
1991,89.86232
1992,4.9368153
1993,108.14262
1994,85.94121
1995,1.9573483
1996,18.039146
1997,68.23385
1998,27.205969
1999,36.64808
2000,12.907137
2001,23.430481
2002,84.60204
2003,36.64808
2004,1.3864473
2005,84.99624
2006,8.461728
2007,5.742294
2008,3.9423723
2009,20.205875
2010,80.71604
2011,12.057874
2012,44.75139
2013,2.588867
2014,64.98591
2015,27.009108
2016,58.303467
2017,62.18589
2018,100.2151
2019,37.12502
2020,32.35359
2021,18.348036
2022,18.64712
2023,82.059685
2024,26.892353
2025,16.340023
2026,90.93738
2027,24.109608
2028,7.8241262
2029,88.028854
2030,10.5117855
2031,0.75041085
2032,18.112772
2033,77.488945
2034,118.58367
2035,86.39373
2036,5.774305
2037,15.232332
2038,50.588448
2039,10.266171
2040,4.2451625
2041,0.60675687
2042,26.597795
2043,79.7876
2044,86.9424
2045,27.716433
2046,-0.94023544
2047,25.929098
2048,110.61377
2049,5.4361544
2050,33.769867
2051,5.480609
2052,69.07605
2053,16.319145
2054,3.8668978
2055,29.908398
2056,60.233543
2057,67.82405
2058,1.5929651
2059,9.155162
2060,82.16015
2061,1.1512953
2062,82.50519
2063,74.875565
2064,59.96101
2065,89.79228
2066,25.26454
2067,89.80146
2068,2.9764307
2069,21.358921
2070,5.457784
2071,89.86232
2072,4.231984
2073,81.33014
2074,3.5858715
2075,3.5520175
2076,31.460432
2077,13.541713
2078,7.915822
2079,116.28222
2080,2.9423103
2081,92.05982
2082,84.20565
2083,58.654484
2084,58.25733
2085,1.4758385
2086,91.20081
2087,90.31503
2088,85.19512
2089,128.31094
2090,3.3910115
2091,8.41929
2092,54.185997
2093,24.12726
2094,5.0189157
2095,3.202595
2096,3.399825
2097,35.724712
2098,92.962
2099,10.335805
2100,2.9672344
2101,4.3429575
2102,47.83813
2103,92.961235
2104,3.60104
2105,4.642703
2106,79.42809
2107,19.115229
2108,20.182022
2109,-0.05422462
2110,6.1384854
2111,15.941787
2112,9.463809
2113,15.531185
2114,-0.13664892
2115,7.4716644
2116,7.8897862
2117,31.01391
2118,84.33153
2119,86.2762
2120,21.001392
2121,70.632706
2122,13.695197
2123,75.413506
2124,-0.1628561
2125,84.51598
2126,22.22779
2127,63.517128
2128,3.4553337
2129,78.85733
2130,32.036324
2131,27.55794
2132,15.031965
2133,73.94192
2134,27.2053
2135,2.2548945
2136,11.428502
2137,6.010087
2138,-2.663603
2139,9.8028965
2140,78.966896
2141,5.5573072
2142,6.7974143
2143,82.531235
2144,85.99261
2145,90.16143
2146,5.420894
2147,63.769127
2148,39.473484
2149,37.741142
2150,6.2493567
2151,19.074951
2152,60.616665
2153,9.660619
2154,65.294525
2155,69.81473
2156,58.2409
2157,32.55806
2158,8.954789
2159,23.933958
2160,29.758162
2161,64.31884
2162,23.917686
2163,29.274693
2164,29.286093
2165,0.23453292
2166,77.80733
2167,4.6754384
2168,8.161825
2169,86.39373
2170,124.38537
2171,26.492586
2172,0.042264197
2173,82.655624
2174,80.427536
2175,2.5426424
2176,15.036251
2177,15.164883
2178,2.0601137
2179,49.23193
2180,81.185196
2181,5.828467
2182,62.514435
2183,3.6819692
2184,91.684525
2185,106.22536
2186,97.68621
2187,91.03122
2188,65.52603
2189,24.248182
2190,4.0651107
2191,83.38859
2192,4.537156
2193,68.363304
2194,3.4563057
2195,17.59669
2196,17.5691
2197,23.8097
2198,0.827202
2199,3.9680486
2200,6.1574984
2201,7.894774
2202,20.571318
2203,23.849344
2204,83.69262
2205,128.31094
2206,64.34061
2207,59.111828
2208,1.6663959
2209,24.860537
2210,36.64808
2211,32.823112
2212,8.713223
2213,4.8627415
2214,27.208187
2215,77.1711
2216,3.0300767
2217,25.764326
2218,68.47039
2219,60.184326
2220,63.83406
2221,18.334848
2222,6.673086
2223,4.5756044
2224,16.367775
2225,3.058063
2226,0.68025523
2227,69.206154
2228,15.753308
2229,60.795994
2230,66.53373
2231,26.020508
2232,72.40372
2233,60.611885
2234,79.03408
2235,130.72289
2236,3.0570261
2237,81.39286
2238,3.975459
2239,9.147736
2240,23.540674
2241,0.33646005
2242,74.23687
2243,25.799265
2244,0.89570785
2245,94.10035
2246,8.651486
2247,5.4198103
2248,62.230648
2249,1.8543499
2250,4.311879
2251,18.674294
2252,56.300125
2253,10.349077
2254,65.58452
2255,81.950554
2256,1.0449774
2257,57.8616
2258,2.777254
2259,41.362026
2260,14.083203
2261,0.62231976
2262,71.2448
2263,15.5148735
2264,15.531185
2265,9.227509
2266,86.3352
2267,34.413223
2268,22.965052
2269,4.2955317
2270,15.066597
2271,0.572012
2272,4.183093
2273,26.076366
2274,107.102585
2275,33.156452
2276,23.942772
2277,33.814438
2278,66.446754
2279,10.109893
2280,14.865716
2281,35.975742
2282,3.154203
2283,23.345263
2284,80.19831
2285,20.292877
2286,104.59275
2287,86.44448
2288,7.251917
2289,53.95846
2290,50.054813
2291,82.079094
2292,66.81428
2293,1.615871
2294,31.462944
2295,21.574142
2296,2.1555498
2297,63.23918
2298,8.801974
2299,54.759666
2300,0.30293497
2301,34.40733
2302,82.33578
2303,48.082146
2304,3.7948198
2305,1.5391897
2306,5.410682
2307,7.969213
2308,72.75257
2309,22.823317
2310,8.070583
2311,28.430843
2312,76.01117
2313,2.6233897
2314,12.233076
2315,2.4199686
2316,33.50172
2317,14.093619
2318,19.939734
2319,9.173222
2320,46.24065
2321,18.52488
2322,91.94971
2323,86.39373
2324,48.475227
2325,4.6919246
2326,19.298843
2327,6.494776
2328,4.1092615
2329,34.49791
2330,2.3715868
2331,19.252367
2332,28.317665
2333,102.55342
2334,4.831182
2335,35.95341
2336,2.7785137
2337,76.45457
2338,5.828467
2339,4.96577
2340,26.101305
2341,78.966896
2342,13.493063
2343,-2.1025152
2344,14.821889
2345,4.979035
2346,116.27494
2347,64.34797
2348,90.39889
2349,34.92971
2350,34.40733
2351,9.384475
2352,24.15284
2353,5.775373
2354,2.3105948
2355,106.90184
2356,0.91038316
2357,0.32354447
2358,22.048683
2359,34.443676
2360,8.293968
2361,17.395472
2362,10.336411
2363,10.903721
2364,2.9194307
2365,36.03533
2366,8.755679
2367,6.2274704
2368,34.016983
2369,89.26443
2370,106.78323
2371,3.960661
2372,21.167908
2373,72.12345
2374,70.30527
2375,15.941908
2376,13.976639
2377,3.2324371
2378,7.0952306
2379,106.38499
2380,0.85690755
2381,124.38537
2382,7.846456
2383,1.9670452
2384,35.834614
2385,4.070198
2386,83.53828
2387,28.617188
2388,3.684194
2389,6.67732
2390,1.9645684
2391,69.81473
2392,-0.24725272
2393,22.63367
2394,4.8638186
2395,77.84978
2396,18.765835
2397,60.556835
2398,82.34631
2399,38.303288
2400,85.00756
2401,10.612364
2402,70.03996
2403,50.011856
2404,5.4752636
2405,5.9337926
2406,2.1114552
2407,86.73683
2408,4.6733475
2409,11.606342
2410,91.83574
2411,-2.3266015
2412,16.960524
2413,1.4662564
2414,-1.4521672
2415,2.6358333
2416,60.157818
2417,6.413916
2418,109.50591
2419,13.118946
2420,6.673086
2421,78.966896
2422,84.22801
2423,67.688156
2424,1.5300883
2425,9.071387
2426,7.1415524
2427,6.8494816
2428,13.358762
2429,67.70962
2430,31.392368
2431,12.65955
2432,82.150955
2433,5.554969
2434,13.240854
2435,59.323658
2436,69.18019
2437,17.86257
2438,10.773202
2439,9.013677
2440,74.49677
2441,118.917786
2442,78.29811
2443,105.5763
2444,116.94935
2445,75.61868
2446,47.4698
2447,7.9312263
2448,85.94121
2449,37.28349
2450,25.975954
2451,101.694626
2452,21.971575
2453,6.101171
2454,3.693715
2455,13.713942
2456,14.896717
2457,33.54835
2458,2.0548546
2459,39.079353
2460,2.9895122
2461,74.601776
2462,13.67808
2463,11.059589
2464,5.129032
2465,18.12122
2466,78.2423
2467,40.437485
2468,3.536506
2469,18.773361
2470,25.659155
2471,16.844252
2472,44.45678
2473,16.360126
2474,1.9207252
2475,83.29501
2476,17.504734
2477,63.86973
2478,4.7235217
2479,13.267477
2480,6.3918653
2481,89.26443
2482,82.93837
2483,1.9085995
2484,113.56291
2485,4.658193
2486,57.17449
2487,0.65321326
2488,16.489319
2489,19.565134
2490,34.446537
2491,34.800743
2492,33.201412
2493,20.645636
2494,60.772697
2495,10.140731
2496,26.705175
2497,105.267975
2498,97.77011
2499,27.35095
2500,17.358934
2501,22.857103
2502,6.981403
2503,112.5617
2504,118.457825
2505,85.2027
2506,91.39765
2507,2.5846632
2508,25.321287
2509,9.743377
2510,43.220257
2511,1.821771
2512,11.848056
2513,8.892859
2514,59.92094
2515,73.20289
2516,44.008324
2517,84.439415
2518,70.5568
2519,1.7062036
2520,31.260786
2521,23.888897
2522,4.441349
2523,86.49371
2524,21.351383
2525,86.44448
2526,82.668655
2527,16.8088
2528,6.332927
2529,71.28924
2530,1.2326599
2531,-6.635064
2532,10.749632
2533,5.8248982
2534,82.17366
2535,46.09495
2536,2.140416
2537,6.266649
2538,106.240585
2539,15.074395
2540,67.77809
2541,27.35495
2542,26.718203
2543,7.526887
2544,28.363731
2545,6.833608
2546,25.207436
2547,1.6867312
2548,78.966896
2549,80.29837
2550,4.3740973
2551,17.65431
2552,73.833694
2553,4.8951225
2554,3.5773
2555,23.009579
2556,4.9712853
2557,6.369985
2558,2.430561
2559,3.5780451
2560,36.260216
2561,28.677511
2562,26.314627
2563,17.353685
2564,11.751765
2565,0.43779704
2566,33.184345
2567,-2.677217
2568,11.431058
2569,1.8322208
2570,8.43166
2571,79.47591
2572,3.9631157
2573,107.17389
2574,45.805466
2575,-0.56943667
2576,29.73095
2577,-4.448647
2578,2.0143125
2579,86.39373
2580,56.71836
2581,5.4187555
2582,2.8353152
2583,10.704431
2584,16.053278
2585,81.840485
2586,63.495964
2587,3.9648242
2588,56.30964
2589,11.423055
2590,51.07192
2591,6.7594233
2592,26.836985
2593,80.17026
2594,15.601384
2595,30.20737
2596,17.651514
2597,3.331914
2598,24.479532
2599,81.656075
2600,63.050014
2601,5.7547355
2602,1.671009
2603,9.145374
2604,9.179344
2605,2.9163914
2606,16.30079
2607,15.183278
2608,83.36778
2609,18.150873
2610,4.644469
2611,86.40586
2612,15.531185
2613,30.288265
2614,1.0397828
2615,2.975496
2616,26.020508
2617,47.77037
2618,133.20425
2619,20.989954
2620,84.30063
2621,5.8053966
2622,7.252382
2623,81.631516
2624,30.218618
2625,4.291095
2626,58.338985
2627,76.55004
2628,38.267536
2629,27.542288
2630,12.175629
2631,113.176994
2632,7.657182
2633,24.26419
2634,39.746094
2635,31.374489
2636,15.222883
2637,3.3407598
2638,95.05189
2639,75.64038
2640,7.5270762
2641,-1.7053003
2642,62.63837
2643,46.333042
2644,31.973475
2645,20.143734
2646,2.4378307
2647,1.1751249
2648,54.543674
2649,45.19991
2650,4.1127667
2651,1.0140365
2652,11.435797
2653,2.303446
2654,61.037605
2655,31.081758
2656,4.180121
2657,93.013535
2658,32.040367
2659,35.894295
2660,33.50172
2661,6.0152135
2662,12.143553
2663,2.1288953
2664,3.1427753
2665,74.955475
2666,79.80106
2667,5.9417715
2668,19.242485
2669,2.6233897
2670,14.448433
2671,1.974432
2672,58.649715
2673,12.275438
2674,138.5638
2675,0.1458501
2676,91.46264
2677,3.7709835
2678,28.056627
2679,14.452716
2680,39.38486
2681,81.59879
2682,6.3201723
2683,16.6124
2684,2.3780975
2685,81.92762
2686,118.58367
2687,31.696362
2688,73.83078
2689,27.970015
2690,25.016497
2691,4.8552504
2692,5.129032
2693,26.501734
2694,55.98763
2695,5.865419
2696,95.15777
2697,92.93941
2698,37.905388
2699,18.54493
2700,52.2344
2701,11.332342
2702,10.161357
2703,11.105443
2704,48.960453
2705,2.9781451
2706,67.18153
2707,2.23911
2708,97.01123
2709,75.759155
2710,43.29289
2711,5.3883386
2712,9.600913
2713,86.39373
2714,14.276982
2715,58.685555
2716,4.271623
2717,9.660619
2718,92.19355
2719,6.2306437
2720,1.8822148
2721,30.209892
2722,2.2401369
2723,1.8693485
2724,1.5641103
2725,2.1159127
2726,27.542288
2727,1.5680522
2728,83.84593
2729,22.544357
2730,9.02246
2731,3.0479786
2732,0.23453292
2733,19.130318
2734,109.66481
2735,6.438436
2736,100.90087
2737,1.261157
2738,37.01762
2739,41.025078
2740,95.30293
2741,14.838546
2742,5.136112
2743,11.567773
2744,44.832798
2745,86.32875
2746,81.81072
2747,70.1852
2748,1.9605796
2749,57.044056
2750,-0.009971362
2751,89.557465
2752,6.055777
2753,32.72354
2754,2.5246935
2755,44.412315
2756,2.1403751
2757,48.748363
2758,21.775534
2759,2.0143125
2760,19.067078
2761,3.8394885
2762,6.682949
2763,11.526012
2764,17.796831
2765,3.6121006
2766,28.202913
2767,88.53554
2768,-7.9739547
2769,43.66216
2770,54.97901
2771,6.6416297
2772,3.7709835
2773,44.008324
2774,0.7964604
2775,44.45678
2776,3.0781677
2777,25.99226
2778,17.655989
2779,15.39792
2780,1.3117484
2781,2.092542
2782,37.050358
2783,13.905945
2784,47.884888
2785,3.8962069
2786,116.94935
2787,36.64808
2788,73.83078
2789,21.810112
2790,1.5215708
2791,22.195621
2792,4.9201016
2793,73.09089
2794,1.1817225
2795,23.12578
2796,73.45464
2797,11.216036
2798,27.28996
2799,85.993324
2800,125.225525
2801,10.527717
2802,17.9305
2803,27.208187
2804,27.57614
2805,3.4353566
2806,19.067078
2807,8.183194
2808,84.68793
2809,12.234759
2810,76.30701
2811,14.23893
2812,89.16145
2813,50.266308
2814,15.6403885
2815,30.480495
2816,-0.8993595
2817,2.7757852
2818,16.723633
2819,1.4681563
2820,86.39373
2821,43.853462
2822,21.909555
2823,8.432774
2824,19.767908
2825,91.20081
2826,2.3195167
2827,81.1518
2828,55.732742
2829,7.1004705
2830,6.332927
2831,92.29923
2832,25.185024
2833,40.094402
2834,82.17366
2835,9.250415
2836,85.85412
2837,22.068392
2838,56.983223
2839,18.150873
2840,8.153331
2841,4.4309545
2842,110.03087
2843,120.00395
2844,5.8397017
2845,32.58173
2846,45.945145
2847,7.4477243
2848,67.42457
2849,33.769867
2850,102.12991
2851,13.683413
2852,6.223901
2853,36.64808
2854,25.913166
2855,13.304453
2856,3.7128055
2857,25.738447
2858,91.58801
2859,39.67004
2860,17.657007
2861,7.475707
2862,54.057373
2863,0.55809355
2864,68.96516
2865,4.7091193
2866,8.237349
2867,17.342573
2868,54.849644
2869,2.9972184
2870,24.79307
2871,79.7876
2872,5.1123657
2873,9.090181
2874,4.4790106
2875,27.967974
2876,2.8887866
2877,16.677425
2878,3.6672018
2879,41.28853
2880,13.699783
2881,36.616436
2882,5.2727017
2883,2.8353152
2884,64.34061
2885,11.259901
2886,13.280799
2887,41.42669
2888,22.823032
2889,2.7132537
2890,15.7505455
2891,4.613472
2892,129.44029
2893,-2.31607
2894,14.347768
2895,11.757889
2896,25.263575
2897,0.70648855
2898,4.1920886
2899,68.099686
2900,4.051143
2901,0.7707135
2902,23.540674
2903,6.362162
2904,75.930595
2905,5.064458
2906,43.35732
2907,26.32344
2908,21.669285
2909,37.24587
2910,34.640762
2911,90.40472
2912,62.133366
2913,-4.033817
2914,26.833082
2915,1.8472599
2916,15.531185
2917,110.77708
2918,32.987064
2919,90.53964
2920,20.86438
2921,2.7317247
2922,6.022351
2923,5.774067
2924,8.665029
2925,6.4545355
2926,12.76131
2927,52.092182
2928,25.149128
2929,61.82335
2930,2.2401369
2931,14.838546
2932,10.659023
2933,2.3016975
2934,21.416153
2935,104.663246
2936,46.346996
2937,52.92458
2938,66.35622
2939,78.51472
2940,88.468994
2941,79.7876
2942,6.3648252
2943,110.86545
2944,82.679504
2945,4.945246
2946,1.2944835
2947,40.68471
2948,1.7141063
2949,11.136437
2950,72.97809
2951,11.31256
2952,91.45807
2953,91.58801
2954,17.035841
2955,117.32286
2956,35.268955
2957,1.43455
2958,8.495052
2959,90.78123
2960,80.54179
2961,37.769173
2962,1.0123392
2963,90.66618
2964,73.67941
2965,2.0390737
2966,36.61554
2967,118.58367
2968,9.938087
2969,50.83551
2970,20.431732
2971,-0.7148854
2972,67.81528
2973,3.4486117
2974,46.733536
2975,7.5002728
2976,80.427536
2977,1.5105686
2978,17.524336
2979,81.7005
2980,5.5272875
2981,11.408577
2982,115.11408
2983,2.6044214
2984,31.01391
2985,5.116823
2986,2.1423557
2987,77.08343
2988,85.738045
2989,2.1334534
2990,22.44784
2991,22.63396
2992,44.852364
2993,86.92752
2994,8.6749115
2995,3.4353566
2996,1.273725
2997,9.238936
2998,8.461435
2999,5.828467
3000,8.729459
3001,74.82593
3002,28.505516
3003,64.00749
3004,8.850254
3005,1.724214
3006,86.39373
3007,51.98276
3008,14.7151165
3009,2.6014717
3010,12.700452
3011,61.957108
3012,22.583572
3013,84.030495
3014,69.94562
3015,30.996868
3016,38.92907
3017,82.52166
3018,65.79811
3019,6.763443
3020,3.7694468
3021,3.3321679
3022,84.91579
3023,110.981834
3024,4.143885
3025,1.9996777
3026,27.031096
3027,63.266426
3028,69.74456
3029,13.443479
3030,-2.979873
3031,34.40733
3032,54.579937
3033,25.577894
3034,19.460814
3035,2.5011518
3036,61.055695
3037,124.38537
3038,20.564808
3039,44.75304
3040,22.540237
3041,0.91225255
3042,51.287178
3043,-0.82814234
3044,1.0905069
3045,4.234963
3046,91.03198
3047,1.6536746
3048,13.38261
3049,5.0985956
3050,73.10081
3051,30.279396
3052,44.645676
3053,2.8952851
3054,19.067078
3055,-0.39290318
3056,67.33727
3057,17.6905
3058,75.844406
3059,69.22526
3060,70.036674
3061,22.823032
3062,9.170383
3063,2.520554
3064,90.435074
3065,37.405262
3066,4.4790106
3067,86.08173
3068,67.8362
3069,29.473143
3070,65.57533
3071,4.5975876
3072,72.63065
3073,3.1412916
3074,50.235733
3075,38.57967
3076,19.199673
3077,5.3855104
3078,26.140387
3079,11.720696
3080,65.51222
3081,32.27585
3082,82.17366
3083,2.8391945
3084,22.054726
3085,4.441349
3086,56.060524
3087,52.763447
3088,16.473267
3089,32.07065
3090,8.195875
3091,28.394249
3092,15.974449
3093,7.1455283
3094,64.31884
3095,6.076761
3096,4.6754384
3097,8.094228
3098,2.443981
3099,55.03614
3100,1.3317351
3101,39.728348
3102,0.22311705
3103,20.2434
3104,98.40726
3105,12.498072
3106,85.9343
3107,74.80828
3108,13.364949
3109,3.9617841
3110,2.4623792
3111,-0.22022586
3112,29.947037
3113,53.409588
3114,87.95707
3115,1.4649593
3116,6.6757045
3117,89.862465
3118,1.85008
3119,18.61883
3120,87.507
3121,4.5931134
3122,69.74456
3123,92.14756
3124,26.259132
3125,2.2804708
3126,15.531185
3127,16.062393
3128,44.958534
3129,2.9637895
3130,7.480242
3131,6.761882
3132,12.17355
3133,90.58699
3134,5.500533
3135,78.966896
3136,110.85375
3137,53.906845
3138,27.855148
3139,5.172314
3140,1.0777922
3141,0.7995308
3142,9.660619
3143,69.20603
3144,0.6588223
3145,125.777885
3146,1.906863
3147,60.64717
3148,82.90371
3149,57.8616
3150,19.959356
3151,38.178944
3152,45.7828
3153,68.843185
3154,3.6819692
3155,5.8705797
3156,25.673798
3157,24.785416
3158,18.64712
3159,1.1986829
3160,8.50695
3161,38.43555
3162,132.23834
3163,4.3266945
3164,78.966896
3165,6.955383
3166,81.77411
3167,49.135742
3168,2.6606164
3169,3.018328
3170,-0.2804618
3171,0.5120445
3172,22.959686
3173,85.8095
3174,5.3892417
3175,14.230152
3176,42.246284
3177,38.960373
3178,8.43023
3179,27.208187
3180,47.19516
3181,7.3407955
3182,31.601982
3183,47.928734
3184,8.604016
3185,3.7953382
3186,54.624195
3187,5.979884
3188,74.99334
3189,11.207396
3190,9.865216
3191,15.356847
3192,23.849165
3193,1.057073
3194,7.997902
3195,90.16143
3196,28.109692
3197,86.9638
3198,26.940798
3199,4.7966604
3200,3.5440545
3201,14.985421
3202,3.9631157
3203,7.409527
3204,90.36644
3205,-0.018383743
3206,22.399775
3207,29.527937
3208,15.029636
3209,17.725887
3210,86.39373
3211,83.212746
3212,2.7137105
3213,10.921053
3214,89.0782
3215,3.4237297
3216,12.8280525
3217,16.121952
3218,87.4085
3219,25.11671
3220,47.72957
3221,33.829243
3222,35.834614
3223,96.89583
3224,30.082396
3225,15.51843
3226,62.171738
3227,18.656183
3228,5.3919435
3229,90.86198
3230,2.0415926
3231,25.026155
3232,28.918493
3233,16.122421
3234,19.21557
3235,110.41247
3236,74.60135
3237,1.3955386
3238,8.237349
3239,56.14202
3240,24.319124
3241,48.589653
3242,91.88633
3243,25.050951
3244,6.6750846
3245,6.454705
3246,17.257538
3247,10.396695
3248,35.934486
3249,3.7039068
3250,69.72494
3251,9.640047
3252,126.01272
3253,70.810104
3254,30.459202
3255,27.500528
3256,92.24744
3257,26.255075
3258,30.609919
3259,8.312647
3260,65.51167
3261,51.911793
3262,22.95203
3263,14.838546
3264,29.09292
3265,21.358921
3266,86.39373
3267,29.085026
3268,2.6169837
3269,65.80197
3270,54.52619
3271,9.004123
3272,42.561714
3273,33.929066
3274,8.50695
3275,80.0854
3276,16.807043
3277,5.2147975
3278,3.5981963
3279,70.28228
3280,6.525945
3281,78.05612
3282,77.35568
3283,1.0605867
3284,14.60755
3285,2.178287
3286,52.12047
3287,15.627805
3288,6.406583
3289,57.170387
3290,1.1170024
3291,14.448433
3292,10.500654
3293,4.096295
3294,11.675255
3295,15.293778
3296,2.9759886
3297,18.711128
3298,50.92968
3299,10.782449
3300,6.391949
3301,43.006477
3302,54.882725
3303,1.7182798
3304,72.888374
3305,81.85601
3306,21.47623
3307,89.53845
3308,19.936527
3309,7.5262094
3310,2.6106417
3311,11.771247
3312,15.569769
3313,81.02778
3314,5.1806197
3315,10.782449
3316,1.7379053
3317,10.306254
3318,4.5881796
3319,4.147833
3320,26.03171
3321,4.467062
3322,4.1617723
3323,4.341953
3324,8.083342
3325,74.009445
3326,96.80835
3327,5.5867925
3328,11.700013
3329,4.7975116
3330,15.518324
3331,49.61852
3332,4.8117037
3333,85.32184
3334,81.52277
3335,0.4901868
3336,4.1995444
3337,10.861264
3338,74.682625
3339,26.101305
3340,19.837332
3341,4.664216
3342,17.327108
3343,84.36002
3344,86.39373
3345,0.77045196
3346,70.879745
3347,3.9352436
3348,18.003448
3349,33.769867
3350,9.049127
3351,69.22322
3352,36.528015
3353,50.812595
3354,2.0661783
3355,12.432056
3356,3.999681
3357,90.435074
3358,100.076004
3359,74.20561
3360,41.8736
3361,16.844252
3362,30.521164
3363,93.55205
3364,114.19762
3365,20.625109
3366,86.39373
3367,31.888699
3368,6.1054745
3369,58.82573
3370,33.114445
3371,30.348267
3372,1.979425
3373,21.229563
3374,34.322075
3375,82.57019
3376,90.41766
3377,15.380134
3378,66.38879
3379,3.2375712
3380,7.9581075
3381,3.4366643
3382,2.4530447
3383,16.65529
3384,37.95437
3385,60.39869
3386,13.90288
3387,81.02691
3388,2.1992848
3389,87.76043
3390,8.1759815
3391,124.38537
3392,16.11694
3393,27.031096
3394,120.79922
3395,5.3030863
3396,20.850595
3397,111.9907
3398,57.8616
3399,12.544356
3400,14.525255
3401,8.12642
3402,51.83905
3403,78.55119
3404,10.54228
3405,24.429728
3406,13.240854
3407,19.096395
3408,5.3101134
3409,78.67044
3410,58.05664
3411,37.731575
3412,76.30701
3413,4.671371
3414,77.21514
3415,105.32993
3416,100.69446
3417,0.98831433
3418,-0.34264264
3419,91.71974
3420,12.092004
3421,8.910649
3422,36.64808
3423,58.311047
3424,35.56687
3425,48.14121
3426,52.738342
3427,6.1574984
3428,30.791016
3429,18.982412
3430,40.746983
3431,7.601399
3432,6.239718
3433,64.18364
3434,54.60574
3435,8.533288
3436,63.115097
3437,83.705086
3438,82.69653
3439,44.716576
3440,2.2099345
3441,5.7430277
3442,11.829996
3443,115.86099
3444,16.581387
3445,25.738447
3446,67.377045
3447,43.248024
3448,25.851933
3449,17.129791
3450,2.861539
3451,-2.8919275
3452,24.5761
3453,51.449135
3454,30.825436
3455,27.208187
3456,19.79677
3457,81.06102
3458,21.652117
3459,9.198389
3460,47.436596
3461,8.421507
3462,13.245867
3463,33.769867
3464,70.11174
3465,6.9434237
3466,24.976938
3467,16.196003
3468,89.80146
3469,23.205982
3470,91.099365
3471,2.9578536
3472,3.2867074
3473,46.798103
3474,41.84457
3475,49.597668
3476,11.138453
3477,12.123708
3478,14.448433
3479,48.10872
3480,2.812716
3481,17.327108
3482,23.636024
3483,82.69735
3484,3.960661
3485,67.622215
3486,1.7029455
3487,16.757221
3488,89.64806
3489,4.0499473
3490,5.752697
3491,5.913148
3492,2.3520715
3493,37.886627
3494,3.217948
3495,33.27369
3496,85.08195
3497,28.950624
3498,30.843521
3499,84.477455
3500,3.3998606
3501,74.8268
3502,6.267443
3503,86.58984
3504,60.233543
3505,5.7778497
3506,34.016983
3507,70.22846
3508,10.8833475
3509,34.2833
3510,89.42774
3511,78.018265
3512,85.94121
3513,1.1817225
3514,66.08245
3515,93.405106
3516,86.78754
3517,3.1590137
3518,-0.77585685
3519,-0.22556855
